ZIP,City,County,Population
99660,Saint Paul Island,Aleutians West Census Area,378
99552,Akiak,Bethel Census Area,377
99613,King Salmon,Lake and Peninsula Borough,376
99922,Hydaburg,Prince of Wales-Hyder Census Area,375
99753,Koyuk,Nome Census Area,348
99777,Tanana,Yukon-Koyukuk Census Area,334
99721,Anaktuvuk Pass,North Slope Borough,329
99682,Tyonek,Kenai Peninsula Borough,295
99791,Atqasuk,North Slope Borough,288
99630,Mekoryuk,Bethel Census Area,287
99771,Shaktoolik,Nome Census Area,283
99918,Coffman Cove,Prince of Wales-Hyder Census Area,269
99667,Skwentna,Matanuska-Susitna Borough,261
99627,McGrath,Yukon-Koyukuk Census Area,255
99765,Nulato,Yukon-Koyukuk Census Area,255
99778,Teller,Nome Census Area,255
99572,Cooper Landing,Kenai Peninsula Borough,241
99607,Kalskag,Bethel Census Area,239
99626,Lower Kalskag,Bethel Census Area,239
99783,Wales,Nome Census Area,238
99768,Ruby,Yukon-Koyukuk Census Area,237
99606,Iliamna,Lake and Peninsula Borough,231
99736,Deering,Northwest Arctic Borough,227
99571,Cold Bay,Aleutians East Borough,223
99631,Moose Pass,Kenai Peninsula Borough,222
99784,White Mountain,Nome Census Area,222
99758,Minto,Yukon-Koyukuk Census Area,214
99602,Holy Cross,Yukon-Koyukuk Census Area,205
99653,Port Alsworth,Lake and Peninsula Borough,199
99764,Northway,Southeast Fairbanks Census Area,195
99786,Ambler,Northwest Arctic Borough,182
99720,Allakaket,Yukon-Koyukuk Census Area,178
99659,Saint Michael,Nome Census Area,177
99578,Eek,Bethel Census Area,174
99590,Grayling,Yukon-Koyukuk Census Area,173
99722,Arctic Village,Yukon-Koyukuk Census Area,164
99841,Tenakee Springs,Hoonah-Angoon Census Area,163
99643,Old Harbor,Kodiak Island Borough,162
99776,Tanacross,Southeast Fairbanks Census Area,155
99583,False Pass,Aleutians East Borough,151
99550,Port Lions,Kodiak Island Borough,150
99773,Shungnak,Northwest Arctic Borough,147
99624,Larsen Bay,Kodiak Island Borough,145
99566,Chitina,Copper River Census Area,130
99729,Cantwell,Matanuska-Susitna Borough,128
99738,Eagle,Southeast Fairbanks Census Area,125
99747,Kaktovik,North Slope Borough,124
99744,Anderson,Denali Borough,120
99679,Tuluksak,Bethel Census Area,118
99640,Nondalton,Lake and Peninsula Borough,116
99589,Goodnews Bay,Bethel Census Area,115
99730,Central,Yukon-Koyukuk Census Area,108
99832,Pelican,Hoonah-Angoon Census Area,102
99751,Kobuk,Northwest Arctic Borough,101
99635,Nikiski,Kenai Peninsula Borough,100
99690,Nightmute,Bethel Census Area,93
99555,Aleknagik,Dillingham Census Area,92
99644,Ouzinkie,Kodiak Island Borough,87
99648,Perryville,Lake and Peninsula Borough,82
99788,Chalkyitsik,Yukon-Koyukuk Census Area,80
99558,Anvik,Yukon-Koyukuk Census Area,79
99781,Venetie,Yukon-Koyukuk Census Area,76
99546,Adak,Aleutians West Census Area,73
99549,Port Heiden,Lake and Peninsula Borough,73
99670,South Naknek,Bristol Bay Borough,73
99591,Saint George Island,Aleutians West Census Area,70
99748,Kaltag,Yukon-Koyukuk Census Area,68
99579,Egegik,Lake and Peninsula Borough,54
99733,Circle,Yukon-Koyukuk Census Area,54
99649,Pilot Point,Lake and Peninsula Borough,52
99746,Huslia,Yukon-Koyukuk Census Area,51
99836,Port Alexander,Prince of Wales-Hyder Census Area,50
99691,Nikolai,Yukon-Koyukuk Census Area,49
99668,Sleetmute,Bethel Census Area,48
99651,Platinum,Bethel Census Area,43
99745,Hughes,Yukon-Koyukuk Census Area,40
99580,Ekwok,Dillingham Census Area,36
99665,Shageluk,Yukon-Koyukuk Census Area,34
99608,Karluk,Kodiak Island Borough,33
99726,Bettles Field,Yukon-Koyukuk Census Area,33
99756,Manley Hot Springs,Yukon-Koyukuk Census Area,32
99565,Chignik Lagoon,Lake and Peninsula Borough,29
99754,Koyukuk,Yukon-Koyukuk Census Area,29
99825,Elfin Cove,Hoonah-Angoon Census Area,28
99548,Chignik Lake,Lake and Peninsula Borough,27
99564,Chignik,Lake and Peninsula Borough,27
99927,Point Baker,Prince of Wales-Hyder Census Area,27
99569,Clarks Point,Dillingham Census Area,26
99706,Fairbanks,Southeast Fairbanks Census Area,24
99923,Hyder,Prince of Wales-Hyder Census Area,24
99605,Hope,Kenai Peninsula Borough,23
99677,Tatitlek,Chugach Census Area,20
99704,Clear,Denali Borough,20
99575,Crooked Creek,Bethel Census Area,17
99724,Beaver,Yukon-Koyukuk Census Area,17
99547,Atka,Aleutians West Census Area,15
