ZIP,City,County,Population
30720,Dalton,Whitfield County,"27,249"
30141,Hiram,Paulding County,"27,220"
30310,Atlanta,Fulton County,"27,186"
30296,Riverdale,Clayton County,"27,045"
30122,Lithia Springs,Douglas County,"27,036"
30312,Atlanta,Fulton County,"26,942"
31093,Warner Robins,Houston County,"26,872"
30017,Grayson,Gwinnett County,"26,620"
30168,Austell,Cobb County,"26,612"
30143,Jasper,Pickens County,"26,604"
30548,Hoschton,Jackson County,"26,232"
31794,Tifton,Tift County,"26,178"
31312,Guyton,Effingham County,"25,991"
30121,Cartersville,Bartow County,"25,989"
30601,Athens,Clarke County,"25,899"
30241,Lagrange,Troup County,"25,840"
30071,Norcross,Gwinnett County,"25,830"
30291,Union City,Fulton County,"25,130"
30512,Blairsville,Union County,"24,929"
31407,Port Wentworth,Chatham County,"24,893"
31605,Valdosta,Lowndes County,"24,829"
30233,Jackson,Butts County,"24,730"
30286,Thomaston,Upson County,"24,726"
30345,Atlanta,DeKalb County,"24,492"
30125,Cedartown,Polk County,"24,324"
31206,Macon,Bibb County,"24,310"
30306,Atlanta,Fulton County,"24,236"
30528,Cleveland,White County,"24,081"
31548,Kingsland,Camden County,"24,070"
31326,Rincon,Effingham County,"23,940"
30327,Atlanta,Fulton County,"23,673"
30904,Augusta,Richmond County,"23,400"
30314,Atlanta,Fulton County,"23,333"
30308,Atlanta,Fulton County,"23,181"
30106,Austell,Cobb County,"23,107"
30577,Toccoa,Stephens County,"22,964"
31792,Thomasville,Thomas County,"22,962"
31069,Perry,Houston County,"22,953"
31707,Albany,Dougherty County,"22,679"
30677,Watkinsville,Oconee County,"22,616"
31008,Byron,Peach County,"22,602"
31558,Saint Marys,Camden County,"22,591"
31503,Waycross,Ware County,"22,468"
31520,Brunswick,Glynn County,"22,313"
31410,Savannah,Chatham County,"22,214"
30116,Carrollton,Carroll County,"22,189"
31005,Bonaire,Houston County,"22,063"
31768,Moultrie,Colquitt County,"21,903"
30307,Atlanta,DeKalb County,"21,709"
30277,Sharpsburg,Coweta County,"21,641"
30011,Auburn,Barrow County,"21,624"
31024,Eatonton,Putnam County,"21,601"
30035,Decatur,DeKalb County,"21,569"
30009,Alpharetta,Fulton County,"21,095"
31903,Columbus,Muscogee County,"20,644"
30540,Ellijay,Gilmer County,"20,582"
31401,Savannah,Chatham County,"20,445"
31906,Columbus,Muscogee County,"20,400"
31047,Kathleen,Houston County,"20,203"
30276,Senoia,Coweta County,"19,945"
30179,Temple,Carroll County,"19,882"
31721,Albany,Dougherty County,"19,435"
31029,Forsyth,Monroe County,"19,403"
30107,Ball Ground,Cherokee County,"19,134"
30517,Braselton,Jackson County,"18,994"
30728,La Fayette,Walker County,"18,790"
31015,Cordele,Crisp County,"18,714"
30656,Monroe,Walton County,"18,650"
31750,Fitzgerald,Ben Hill County,"18,552"
30153,Rockmart,Polk County,"18,467"
30620,Bethlehem,Barrow County,"18,139"
30273,Rex,Clayton County,"17,844"
31522,Saint Simons Island,Glynn County,"17,780"
31217,Macon,Jones County,"17,732"
31030,Fort Valley,Peach County,"17,473"
30461,Statesboro,Bulloch County,"17,447"
30824,Thomson,McDuffie County,"17,327"
30474,Vidalia,Toombs County,"17,315"
30643,Hartwell,Hart County,"17,215"
31533,Douglas,Coffee County,"17,032"
30360,Atlanta,DeKalb County,"16,855"
30707,Chickamauga,Walker County,"16,686"
31545,Jesup,Wayne County,"16,568"
31220,Macon,Bibb County,"16,494"
30901,Augusta,Richmond County,"16,484"
31513,Baxley,Appling County,"16,371"
31216,Macon,Bibb County,"16,328"
30354,Atlanta,Fulton County,"16,182"
31701,Albany,Dougherty County,"16,135"
31632,Hahira,Lowndes County,"15,942"
31211,Macon,Jones County,"15,868"
30635,Elberton,Elbert County,"15,640"
31516,Blackshear,Pierce County,"15,623"
30317,Atlanta,DeKalb County,"15,622"
31709,Americus,Sumter County,"15,529"
39828,Cairo,Grady County,"15,423"
31523,Brunswick,Glynn County,"15,402"
30642,Greensboro,Greene County,"15,343"
30830,Waynesboro,Burke County,"15,313"
31905,Fort Moore,Chattahoochee County,"15,157"
30110,Bremen,Haralson County,"14,832"
30103,Adairsville,Bartow County,"14,612"
30747,Summerville,Chattooga County,"14,435"
31539,Hazlehurst,Jeff Davis County,"14,201"
31032,Gray,Jones County,"14,173"
30650,Madison,Morgan County,"14,056"
30523,Clarkesville,Habersham County,"14,050"
30401,Swainsboro,Emanuel County,"14,032"
31820,Midland,Muscogee County,"14,005"
31023,Eastman,Dodge County,"13,964"
31316,Ludowici,Long County,"13,812"
30204,Barnesville,Lamar County,"13,616"
31501,Waycross,Ware County,"13,511"
31535,Douglas,Coffee County,"13,463"
30529,Commerce,Jackson County,"12,874"
31014,Cochran,Bleckley County,"12,769"
30427,Glennville,Tattnall County,"12,531"
39819,Bainbridge,Decatur County,"12,140"
30531,Cornelia,Habersham County,"11,819"
30513,Blue Ridge,Fannin County,"11,791"
30436,Lyons,Toombs County,"11,704"
31408,Savannah,Chatham County,"11,621"
30467,Sylvania,Screven County,"11,474"
31757,Thomasville,Thomas County,"11,340"
31788,Moultrie,Colquitt County,"11,301"
30622,Bogart,Oconee County,"11,280"
31791,Sylvester,Worth County,"11,255"
30025,Social Circle,Walton County,"11,182"
39817,Bainbridge,Decatur County,"11,158"
30417,Claxton,Evans County,"11,154"
31415,Savannah,Chatham County,"11,082"
31639,Nashville,Berrien County,"11,059"
31620,Adel,Cook County,"10,969"
31036,Hawkinsville,Pulaski County,"10,960"
30313,Atlanta,Fulton County,"10,913"
30268,Palmetto,Fulton County,"10,874"
31320,Midway,Liberty County,"10,794"
30054,Oxford,Newton County,"10,730"
30607,Athens,Jackson County,"10,700"
30337,Atlanta,Fulton County,"10,694"
31027,East Dublin,Laurens County,"10,684"
30814,Harlem,Columbia County,"10,682"
31636,Lake Park,Echols County,"10,619"
30666,Statham,Barrow County,"10,585"
31793,Tifton,Tift County,"10,585"
31064,Monticello,Jasper County,"10,259"
30439,Metter,Candler County,"10,240"
31082,Sandersville,Washington County,"10,236"
30755,Tunnel Hill,Whitfield County,"9,813"
31643,Quitman,Brooks County,"9,693"
31510,Alma,Bacon County,"9,685"
31329,Springfield,Effingham County,"9,609"
