ZIP,City,County,Population
74036,Inola,Rogers County,"7,799"
74020,Cleveland,Pawnee County,"7,587"
73005,Anadarko,Caddo County,"7,558"
73134,Oklahoma City,Oklahoma County,"7,522"
73049,Jones,Oklahoma County,"7,407"
74108,Tulsa,Tulsa County,"7,315"
74047,Mounds,Okmulgee County,"7,227"
73439,Kingston,Marshall County,"7,141"
73538,Elgin,Comanche County,"7,128"
73750,Kingfisher,Kingfisher County,"7,123"
74462,Stigler,Haskell County,"7,114"
74331,Afton,Delaware County,"7,058"
73717,Alva,Woods County,"6,852"
74631,Blackwell,Kay County,"6,689"
73084,Spencer,Oklahoma County,"6,641"
73662,Sayre,Beckham County,"6,588"
73047,Hinton,Caddo County,"6,493"
73052,Lindsay,Garvin County,"6,380"
74959,Spiro,Le Flore County,"6,375"
73128,Oklahoma City,Oklahoma County,"6,281"
73117,Oklahoma City,Oklahoma County,"6,225"
73077,Perry,Noble County,"6,087"
73149,Oklahoma City,Oklahoma County,"6,031"
73448,Marietta,Love County,"5,913"
73105,Oklahoma City,Oklahoma County,"5,900"
74016,Chelsea,Rogers County,"5,891"
74073,Sperry,Osage County,"5,881"
74352,Locust Grove,Mayes County,"5,862"
74523,Antlers,Pushmataha County,"5,817"
74730,Calera,Bryan County,"5,807"
73150,Oklahoma City,Oklahoma County,"5,688"
74859,Okemah,Okfuskee County,"5,671"
74578,Wilburton,Latimer County,"5,668"
74059,Perkins,Payne County,"5,643"
74441,Hulbert,Cherokee County,"5,564"
74048,Nowata,Nowata County,"5,559"
73103,Oklahoma City,Oklahoma County,"5,486"
74884,Wewoka,Seminole County,"5,474"
74053,Oologah,Rogers County,"5,375"
74029,Dewey,Washington County,"5,331"
74881,Wellston,Lincoln County,"5,297"
74937,Heavener,Le Flore County,"5,220"
74120,Tulsa,Tulsa County,"5,195"
73527,Cache,Comanche County,"5,109"
74337,Chouteau,Mayes County,"5,109"
74954,Roland,Sequoyah County,"5,105"
