ZIP,City,County,Population
38343,Humboldt,Gibson County,"15,837"
38019,Covington,Tipton County,"15,760"
37398,Winchester,Franklin County,"15,755"
37166,Smithville,DeKalb County,"15,731"
38237,Martin,Weakley County,"15,627"
37341,Harrison,Hamilton County,"15,591"
37916,Knoxville,Knox County,"15,583"
37218,Nashville,Davidson County,"15,292"
37642,Church Hill,Hawkins County,"15,011"
37073,Greenbrier,Robertson County,"14,995"
37617,Blountville,Sullivan County,"14,744"
37404,Chattanooga,Hamilton County,"14,737"
38571,Crossville,Cumberland County,"14,678"
37772,Lenoir City,Loudon County,"14,646"
38103,Memphis,Shelby County,"14,534"
37924,Knoxville,Knox County,"14,420"
37721,Corryton,Knox County,"14,306"
37663,Kingsport,Sullivan County,"14,230"
37416,Chattanooga,Hamilton County,"13,919"
38107,Memphis,Shelby County,"13,912"
37062,Fairview,Williamson County,"13,851"
37327,Dunlap,Sequatchie County,"13,480"
37406,Chattanooga,Hamilton County,"13,364"
38120,Memphis,Shelby County,"13,309"
37760,Jefferson City,Jefferson County,"13,253"
38012,Brownsville,Haywood County,"13,031"
37683,Mountain City,Johnson County,"12,943"
38556,Jamestown,Fentress County,"12,936"
37777,Louisville,Blount County,"12,877"
38358,Milan,Gibson County,"12,874"
37650,Erwin,Unicoi County,"12,774"
38340,Henderson,Chester County,"12,694"
37764,Kodak,Sevier County,"12,562"
38060,Oakland,Fayette County,"12,552"
37618,Bluff City,Sullivan County,"12,548"
37854,Rockwood,Roane County,"12,478"
38572,Crossville,Cumberland County,"12,083"
38004,Atoka,Tipton County,"12,001"
37879,Tazewell,Claiborne County,"11,854"
37367,Pikeville,Bledsoe County,"11,169"
37807,Maynardville,Union County,"11,069"
37074,Hartsville,Trousdale County,"10,932"
37381,Spring City,Rhea County,"10,711"
37186,Westmoreland,Sumner County,"10,709"
37397,Whitwell,Marion County,"10,488"
38201,McKenzie,Carroll County,"10,472"
38320,Camden,Benton County,"10,430"
38068,Somerville,Fayette County,"10,427"
38058,Munford,Tipton County,"10,303"
38570,Livingston,Overton County,"10,255"
37701,Alcoa,Blount County,"10,247"
37841,Oneida,Scott County,"10,199"
37757,Jacksboro,Campbell County,"10,100"
37840,Oliver Springs,Morgan County,"10,004"
38462,Hohenwald,Lewis County,"9,986"
38011,Brighton,Tipton County,"9,948"
37871,Strawberry Plains,Knox County,"9,926"
37037,Christiana,Rutherford County,"9,855"
37641,Chuckey,Greene County,"9,733"
37190,Woodbury,Cannon County,"9,525"
37686,Piney Flats,Sullivan County,"9,495"
38558,Crossville,Cumberland County,"9,472"
37877,Talbott,Jefferson County,"9,185"
37407,Chattanooga,Hamilton County,"9,156"
38474,Mount Pleasant,Maury County,"9,143"
37322,Decatur,Meigs County,"9,101"
38574,Monterey,Putnam County,"9,079"
37185,Waverly,Humphreys County,"9,072"
38008,Bolivar,Hardeman County,"9,057"
37385,Tellico Plains,Monroe County,"9,015"
38344,Huntingdon,Carroll County,"8,931"
37034,Chapel Hill,Marshall County,"8,867"
37861,Rutledge,Grainger County,"8,608"
37347,Jasper,Marion County,"8,607"
38375,Selmer,McNairy County,"8,475"
38382,Trenton,Gibson County,"8,432"
37825,New Tazewell,Claiborne County,"8,409"
38355,Medina,Madison County,"8,353"
37820,New Market,Jefferson County,"8,327"
38059,Newbern,Dyer County,"8,281"
37033,Centerville,Hickman County,"8,249"
37030,Carthage,Smith County,"8,183"
38544,Baxter,Putnam County,"8,175"
38028,Eads,Fayette County,"7,992"
37187,White Bluff,Dickson County,"7,988"
37058,Dover,Stewart County,"7,623"
