ZIP,City,County,Population
06357,Niantic,Southeastern Connecticut Planning Region,"11,332"
06239,Danielson,Northeastern Connecticut Planning Region,"11,185"
06901,Stamford,Western Connecticut Planning Region,"11,037"
06071,Somers,Capitol Planning Region,"10,723"
06475,Old Saybrook,Lower Connecticut River Valley Planning Region,"10,575"
06078,Suffield,Capitol Planning Region,"10,562"
06883,Weston,Western Connecticut Planning Region,"10,396"
06479,Plantsville,Capitol Planning Region,"10,286"
06098,Winsted,Northwest Hills Planning Region,"10,263"
06382,Uncasville,Southeastern Connecticut Planning Region,"10,143"
06710,Waterbury,Naugatuck Valley Planning Region,"9,942"
06798,Woodbury,Naugatuck Valley Planning Region,"9,833"
06371,Old Lyme,Lower Connecticut River Valley Planning Region,"9,828"
06786,Terryville,Naugatuck Valley Planning Region,"9,768"
06019,Canton,Capitol Planning Region,"9,742"
06013,Burlington,Northwest Hills Planning Region,"9,680"
06712,Prospect,Naugatuck Valley Planning Region,"9,458"
06480,Portland,Lower Connecticut River Valley Planning Region,"9,434"
06855,Norwalk,Western Connecticut Planning Region,"9,351"
06260,Putnam,Northeastern Connecticut Planning Region,"9,266"
06906,Stamford,Western Connecticut Planning Region,"9,199"
06339,Ledyard,Southeastern Connecticut Planning Region,"9,113"
06525,Woodbridge,South Central Connecticut Planning Region,"9,073"
06379,Pawcatuck,Southeastern Connecticut Planning Region,"9,017"
06896,Redding,Western Connecticut Planning Region,"8,779"
06907,Stamford,Western Connecticut Planning Region,"8,705"
06234,Brooklyn,Northeastern Connecticut Planning Region,"8,517"
06779,Oakville,Naugatuck Valley Planning Region,"8,364"
06878,Riverside,Western Connecticut Planning Region,"8,328"
06607,Bridgeport,Greater Bridgeport Planning Region,"7,979"
06269,Storrs Mansfield,Capitol Planning Region,"7,970"
06052,New Britain,Capitol Planning Region,"7,916"
06870,Old Greenwich,Western Connecticut Planning Region,"7,864"
06374,Plainfield,Northeastern Connecticut Planning Region,"7,838"
06035,Granby,Capitol Planning Region,"7,817"
06762,Middlebury,Naugatuck Valley Planning Region,"7,807"
06612,Easton,Greater Bridgeport Planning Region,"7,670"
06807,Cos Cob,Western Connecticut Planning Region,"7,650"
06085,Unionville,Capitol Planning Region,"7,608"
06787,Thomaston,Naugatuck Valley Planning Region,"7,509"
06333,East Lyme,Southeastern Connecticut Planning Region,"7,389"
06370,Oakdale,Southeastern Connecticut Planning Region,"7,327"
06281,Woodstock,Northeastern Connecticut Planning Region,"7,237"
06422,Durham,Lower Connecticut River Valley Planning Region,"7,208"
06471,North Branford,South Central Connecticut Planning Region,"7,140"
06249,Lebanon,Southeastern Connecticut Planning Region,"7,116"
06016,Broad Brook,Capitol Planning Region,"6,959"
06498,Westbrook,Lower Connecticut River Valley Planning Region,"6,856"
06241,Dayville,Northeastern Connecticut Planning Region,"6,585"
06057,New Hartford,Northwest Hills Planning Region,"6,363"
06472,Northford,South Central Connecticut Planning Region,"6,363"
06335,Gales Ferry,Southeastern Connecticut Planning Region,"6,307"
06419,Killingworth,Lower Connecticut River Valley Planning Region,"6,240"
06403,Beacon Falls,Naugatuck Valley Planning Region,"6,147"
06447,Marlborough,Capitol Planning Region,"6,130"
06354,Moosup,Northeastern Connecticut Planning Region,"6,031"
06791,Harwinton,Northwest Hills Planning Region,"5,602"
06279,Willington,Capitol Planning Region,"5,575"
06378,Stonington,Southeastern Connecticut Planning Region,"5,555"
06248,Hebron,Capitol Planning Region,"5,509"
06759,Litchfield,Northwest Hills Planning Region,"5,442"
06250,Mansfield Center,Capitol Planning Region,"5,437"
06073,South Glastonbury,Capitol Planning Region,"5,372"
06441,Higganum,Lower Connecticut River Valley Planning Region,"5,348"
06237,Columbia,Capitol Planning Region,"5,300"
06524,Bethany,South Central Connecticut Planning Region,"5,288"
06026,East Granby,Capitol Planning Region,"5,196"
06423,East Haddam,Lower Connecticut River Valley Planning Region,"5,182"
06359,North Stonington,Southeastern Connecticut Planning Region,"5,160"
06331,Canterbury,Northeastern Connecticut Planning Region,"5,145"
06043,Bolton,Capitol Planning Region,"4,853"
06365,Preston,Southeastern Connecticut Planning Region,"4,807"
06092,West Simsbury,Capitol Planning Region,"4,665"
06890,Southport,Greater Bridgeport Planning Region,"4,653"
06510,New Haven,South Central Connecticut Planning Region,"4,584"
06259,Pomfret Center,Northeastern Connecticut Planning Region,"4,568"
06255,North Grosvenordale,Northeastern Connecticut Planning Region,"4,494"
06417,Deep River,Lower Connecticut River Valley Planning Region,"4,458"
06420,Salem,Southeastern Connecticut Planning Region,"4,368"
06278,Ashford,Northeastern Connecticut Planning Region,"4,337"
06088,East Windsor,Capitol Planning Region,"4,254"
06277,Thompson,Northeastern Connecticut Planning Region,"4,004"
06412,Chester,Lower Connecticut River Valley Planning Region,"3,825"
06089,Weatogue,Capitol Planning Region,"3,728"
06375,Quaker Hill,Southeastern Connecticut Planning Region,"3,670"
06231,Amston,Capitol Planning Region,"3,648"
06784,Sherman,Western Connecticut Planning Region,"3,583"
06093,West Suffield,Capitol Planning Region,"3,524"
06751,Bethlehem,Naugatuck Valley Planning Region,"3,423"
