ZIP,City,County,Population
02134,Allston,Suffolk County,"17,667"
02746,New Bedford,Bristol County,"17,531"
02481,Wellesley Hills,Norfolk County,"17,415"
02019,Bellingham,Norfolk County,"17,410"
01913,Amesbury,Essex County,"17,403"
02451,Waltham,Middlesex County,"17,393"
02777,Swansea,Bristol County,"17,359"
02723,Fall River,Bristol County,"17,067"
02351,Abington,Plymouth County,"17,053"
01520,Holden,Worcester County,"16,912"
02790,Westport,Bristol County,"16,901"
01501,Auburn,Worcester County,"16,877"
01060,Northampton,Hampshire County,"16,492"
01028,East Longmeadow,Hampden County,"16,321"
02090,Westwood,Norfolk County,"16,318"
01001,Agawam,Hampden County,"16,234"
02420,Lexington,Middlesex County,"16,215"
02332,Duxbury,Plymouth County,"16,185"
02188,Weymouth,Norfolk County,"16,179"
02601,Hyannis,Barnstable County,"16,071"
02726,Somerset,Bristol County,"16,041"
02719,Fairhaven,Bristol County,"15,903"
01106,Longmeadow,Hampden County,"15,853"
02452,Waltham,Middlesex County,"15,808"
01864,North Reading,Middlesex County,"15,765"
01532,Northborough,Worcester County,"15,750"
02771,Seekonk,Bristol County,"15,694"
02767,Raynham,Bristol County,"15,599"
01510,Clinton,Worcester County,"15,563"
01007,Belchertown,Hampshire County,"15,419"
02649,Mashpee,Barnstable County,"15,384"
02382,Whitman,Plymouth County,"15,295"
02120,Roxbury Crossing,Suffolk County,"15,283"
01907,Swampscott,Essex County,"15,277"
01746,Holliston,Middlesex County,"15,094"
02339,Hanover,Plymouth County,"14,845"
01118,Springfield,Hampden County,"14,839"
01247,North Adams,Berkshire County,"14,794"
01835,Haverhill,Essex County,"14,782"
01730,Bedford,Middlesex County,"14,707"
01095,Wilbraham,Hampden County,"14,618"
02141,Cambridge,Middlesex County,"14,517"
02189,East Weymouth,Norfolk County,"14,450"
02114,Boston,Suffolk County,"14,418"
02333,East Bridgewater,Plymouth County,"14,401"
01569,Uxbridge,Worcester County,"14,304"
02554,Nantucket,Nantucket County,"14,212"
01778,Wayland,Middlesex County,"14,033"
02364,Kingston,Plymouth County,"14,027"
01527,Millbury,Worcester County,"13,961"
01938,Ipswich,Essex County,"13,930"
01331,Athol,Worcester County,"13,922"
01119,Springfield,Hampden County,"13,616"
01003,Amherst,Hampshire County,"13,510"
02053,Medway,Norfolk County,"13,436"
01507,Charlton,Worcester County,"13,435"
01940,Lynnfield,Essex County,"13,285"
02532,Buzzards Bay,Barnstable County,"13,267"
02052,Medfield,Norfolk County,"13,068"
02458,Newton,Middlesex County,"13,050"
02769,Rehoboth,Bristol County,"13,022"
02744,New Bedford,Bristol County,"12,716"
01879,Tyngsboro,Middlesex County,"12,550"
02356,North Easton,Bristol County,"12,475"
01030,Feeding Hills,Hampden County,"12,305"
02093,Wrentham,Norfolk County,"12,297"
01862,North Billerica,Middlesex County,"12,129"
01107,Springfield,Hampden County,"12,009"
01562,Spencer,Worcester County,"12,008"
02347,Lakeville,Plymouth County,"11,944"
01571,Dudley,Worcester County,"11,929"
01462,Lunenburg,Worcester County,"11,919"
01105,Springfield,Hampden County,"11,843"
02330,Carver,Plymouth County,"11,712"
01463,Pepperell,Middlesex County,"11,697"
02465,West Newton,Middlesex County,"11,697"
02632,Centerville,Barnstable County,"11,685"
02056,Norfolk,Norfolk County,"11,673"
02493,Weston,Middlesex County,"11,579"
02061,Norwell,Plymouth County,"11,361"
01450,Groton,Middlesex County,"11,356"
02343,Holbrook,Norfolk County,"11,346"
02645,Harwich,Barnstable County,"11,288"
02748,South Dartmouth,Bristol County,"11,281"
02375,South Easton,Bristol County,"11,275"
02571,Wareham,Plymouth County,"11,258"
02482,Wellesley,Norfolk County,"11,051"
02494,Needham Heights,Norfolk County,"11,035"
01540,Oxford,Worcester County,"10,979"
01754,Maynard,Middlesex County,"10,712"
02341,Hanson,Plymouth County,"10,542"
02743,Acushnet,Bristol County,"10,519"
02563,Sandwich,Barnstable County,"10,436"
01082,Ware,Hampshire County,"10,392"
01460,Littleton,Middlesex County,"10,280"
01475,Winchendon,Worcester County,"10,265"
01588,Whitinsville,Worcester County,"10,258"
02045,Hull,Plymouth County,"10,138"
02460,Newtonville,Middlesex County,"10,099"
02631,Brewster,Barnstable County,"10,061"
02664,South Yarmouth,Barnstable County,"9,949"
02762,Plainville,Norfolk County,"9,943"
01772,Southborough,Worcester County,"9,907"
01062,Florence,Hampshire County,"9,816"
01949,Middleton,Essex County,"9,816"
01863,North Chelmsford,Middlesex County,"9,796"
01267,Williamstown,Berkshire County,"9,633"
01151,Indian Orchard,Hampden County,"9,606"
01590,Sutton,Worcester County,"9,422"
02568,Vineyard Haven,Dukes County,"9,412"
01516,Douglas,Worcester County,"9,376"
01543,Rutland,Worcester County,"9,353"
01952,Salisbury,Essex County,"9,281"
01504,Blackstone,Worcester County,"9,255"
01077,Southwick,Hampden County,"9,217"
02054,Millis,Norfolk County,"8,888"
01230,Great Barrington,Berkshire County,"8,826"
01069,Palmer,Hampden County,"8,821"
01607,Worcester,Worcester County,"8,706"
02466,Auburndale,Middlesex County,"8,679"
01523,Lancaster,Worcester County,"8,606"
02673,West Yarmouth,Barnstable County,"8,594"
01840,Lawrence,Essex County,"8,522"
01432,Ayer,Middlesex County,"8,521"
01833,Georgetown,Essex County,"8,432"
02025,Cohasset,Norfolk County,"8,427"
02111,Boston,Suffolk County,"8,407"
01473,Westminster,Worcester County,"8,374"
01921,Boxford,Essex County,"8,250"
01564,Sterling,Worcester County,"8,183"
02191,North Weymouth,Norfolk County,"8,181"
01057,Monson,Hampden County,"8,176"
02540,Falmouth,Barnstable County,"8,104"
01220,Adams,Berkshire County,"8,074"
01519,Grafton,Worcester County,"8,058"
01568,Upton,Worcester County,"8,011"
02648,Marstons Mills,Barnstable County,"7,968"
02338,Halifax,Plymouth County,"7,748"
02379,West Bridgewater,Plymouth County,"7,708"
01982,South Hamilton,Essex County,"7,680"
01364,Orange,Franklin County,"7,658"
01583,West Boylston,Worcester County,"7,606"
01566,Sturbridge,Worcester County,"7,362"
02675,Yarmouth Port,Barnstable County,"7,297"
01775,Stow,Middlesex County,"7,165"
01966,Rockport,Essex County,"7,009"
01464,Shirley,Middlesex County,"6,976"
02461,Newton Highlands,Middlesex County,"6,975"
02210,Boston,Suffolk County,"6,971"
02718,East Taunton,Bristol County,"6,878"
01536,North Grafton,Worcester County,"6,860"
02779,Berkley,Bristol County,"6,829"
01469,Townsend,Middlesex County,"6,820"
01834,Groveland,Essex County,"6,777"
01860,Merrimac,Essex County,"6,748"
02739,Mattapoisett,Plymouth County,"6,634"
01983,Topsfield,Essex County,"6,564"
01430,Ashburnham,Worcester County,"6,481"
02653,Orleans,Barnstable County,"6,443"
02113,Boston,Suffolk County,"6,385"
02537,East Sandwich,Barnstable County,"6,383"
02660,South Dennis,Barnstable County,"6,381"
01524,Leicester,Worcester County,"6,327"
01756,Mendon,Worcester County,"6,325"
01226,Dalton,Berkshire County,"6,256"
01969,Rowley,Essex County,"6,251"
01073,Southampton,Hampshire County,"6,230"
01534,Northbridge,Worcester County,"6,230"
01033,Granby,Hampshire County,"6,080"
01747,Hopedale,Worcester County,"6,027"
01238,Lee,Berkshire County,"5,944"
02030,Dover,Norfolk County,"5,930"
02642,Eastham,Barnstable County,"5,811"
02770,Rochester,Plymouth County,"5,809"
02468,Waban,Middlesex County,"5,773"
01740,Bolton,Worcester County,"5,737"
01129,Springfield,Hampden County,"5,672"
01719,Boxborough,Middlesex County,"5,496"
01451,Harvard,Worcester County,"5,487"
01944,Manchester,Essex County,"5,403"
02738,Marion,Plymouth County,"5,310"
01035,Hadley,Hampshire County,"5,306"
02539,Edgartown,Dukes County,"5,278"
01741,Carlisle,Middlesex County,"5,239"
01005,Barre,Worcester County,"5,204"
01240,Lenox,Berkshire County,"5,111"
01612,Paxton,Worcester County,"5,002"
02032,East Walpole,Norfolk County,"4,992"
01560,South Grafton,Worcester County,"4,984"
01376,Turners Falls,Franklin County,"4,976"
01505,Boylston,Worcester County,"4,948"
01036,Hampden,Hampden County,"4,946"
01608,Worcester,Worcester County,"4,932"
01984,Wenham,Essex County,"4,929"
01773,Lincoln,Middlesex County,"4,891"
01373,South Deerfield,Franklin County,"4,860"
