ZIP,City,County,Population
17315,Dover,York County,"25,760"
19122,Philadelphia,Philadelphia County,"25,439"
19438,Harleysville,Montgomery County,"25,438"
17408,York,York County,"25,431"
19064,Springfield,Delaware County,"25,277"
15210,Pittsburgh,Allegheny County,"25,227"
19125,Philadelphia,Philadelphia County,"25,140"
19133,Philadelphia,Philadelphia County,"24,864"
17015,Carlisle,Cumberland County,"24,385"
19150,Philadelphia,Philadelphia County,"24,304"
16510,Erie,Erie County,"24,198"
19608,Reading,Berks County,"24,178"
16506,Erie,Erie County,"24,070"
15205,Pittsburgh,Allegheny County,"24,060"
19607,Reading,Berks County,"24,045"
16803,State College,Centre County,"23,977"
17078,Palmyra,Lebanon County,"23,840"
17406,York,York County,"23,636"
19348,Kennett Square,Chester County,"23,621"
17057,Middletown,Dauphin County,"23,560"
17545,Manheim,Lancaster County,"23,556"
17036,Hummelstown,Dauphin County,"23,520"
19018,Clifton Heights,Delaware County,"23,505"
19006,Huntingdon Valley,Montgomery County,"23,443"
18902,Doylestown,Bucks County,"22,898"
17356,Red Lion,York County,"22,869"
18411,Clarks Summit,Lackawanna County,"22,820"
15136,McKees Rocks,Allegheny County,"22,623"
17901,Pottsville,Schuylkill County,"22,371"
15241,Pittsburgh,Allegheny County,"22,294"
19023,Darby,Delaware County,"22,247"
18976,Warrington,Bucks County,"22,202"
19040,Hatboro,Montgomery County,"22,078"
19073,Newtown Square,Delaware County,"21,915"
15143,Sewickley,Allegheny County,"21,851"
19010,Bryn Mawr,Delaware County,"21,827"
19007,Bristol,Bucks County,"21,800"
19341,Exton,Chester County,"21,709"
18914,Chalfont,Bucks County,"21,598"
15216,Pittsburgh,Allegheny County,"21,471"
19014,Aston,Delaware County,"21,427"
19605,Reading,Berks County,"21,419"
15239,Pittsburgh,Allegheny County,"21,410"
18020,Bethlehem,Northampton County,"21,204"
18504,Scranton,Lackawanna County,"21,069"
18505,Scranton,Lackawanna County,"20,797"
19342,Glen Mills,Delaware County,"20,770"
19008,Broomall,Delaware County,"20,697"
19027,Elkins Park,Montgomery County,"20,420"
19422,Blue Bell,Montgomery County,"20,412"
19428,Conshohocken,Montgomery County,"20,411"
17225,Greencastle,Franklin County,"20,347"
17044,Lewistown,Mifflin County,"20,234"
15801,Du Bois,Clearfield County,"20,160"
19061,Marcus Hook,Delaware County,"19,896"
17552,Mount Joy,Lancaster County,"19,761"
16046,Mars,Butler County,"19,757"
19123,Philadelphia,Philadelphia County,"19,681"
19090,Willow Grove,Montgomery County,"19,662"
19046,Jenkintown,Montgomery County,"19,640"
17019,Dillsburg,York County,"19,594"
18067,Northampton,Northampton County,"19,590"
15202,Pittsburgh,Allegheny County,"19,564"
19440,Hatfield,Montgomery County,"19,431"
15905,Johnstown,Cambria County,"19,329"
15106,Carnegie,Allegheny County,"19,244"
18235,Lehighton,Carbon County,"19,158"
18049,Emmaus,Lehigh County,"18,941"
15132,Mckeesport,Allegheny County,"18,898"
18603,Berwick,Columbia County,"18,827"
15122,West Mifflin,Allegheny County,"18,816"
17821,Danville,Montour County,"18,613"
17401,York,York County,"18,570"
19465,Pottstown,Chester County,"18,564"
17104,Harrisburg,Dauphin County,"18,541"
15644,Jeannette,Westmoreland County,"18,512"
19602,Reading,Berks County,"18,495"
18109,Allentown,Lehigh County,"18,446"
17837,Lewisburg,Union County,"18,403"
15228,Pittsburgh,Allegheny County,"18,236"
19363,Oxford,Chester County,"18,231"
17512,Columbia,Lancaster County,"18,148"
15120,Homestead,Allegheny County,"18,029"
19057,Levittown,Bucks County,"17,925"
19001,Abington,Montgomery County,"17,867"
