ZIP,City,County,Population
07719,Belmar,Monmouth County,"22,138"
07094,Secaucus,Hudson County,"21,778"
07950,Morris Plains,Morris County,"21,651"
08731,Forked River,Ocean County,"21,629"
08057,Moorestown,Burlington County,"21,529"
07871,Sparta,Sussex County,"21,437"
07407,Elmwood Park,Bergen County,"21,412"
07751,Morganville,Monmouth County,"21,109"
08550,Princeton Junction,Mercer County,"21,067"
08034,Cherry Hill,Camden County,"20,901"
08536,Plainsboro,Middlesex County,"20,817"
07095,Woodbridge,Middlesex County,"20,756"
07514,Paterson,Passaic County,"20,647"
08077,Riverton,Burlington County,"20,613"
07650,Palisades Park,Bergen County,"20,290"
08872,Sayreville,Middlesex County,"20,204"
08052,Maple Shade,Burlington County,"20,127"
07928,Chatham,Morris County,"19,974"
08232,Pleasantville,Atlantic County,"19,887"
07506,Hawthorne,Passaic County,"19,628"
08015,Browns Mills,Burlington County,"19,567"
08830,Iselin,Middlesex County,"19,551"
08837,Edison,Middlesex County,"19,437"
07503,Paterson,Passaic County,"19,170"
07735,Keyport,Monmouth County,"19,159"
08110,Pennsauken,Camden County,"19,158"
08505,Bordentown,Burlington County,"19,142"
07070,Rutherford,Bergen County,"18,894"
08690,Trenton,Mercer County,"18,841"
07461,Sussex,Sussex County,"18,731"
08108,Collingswood,Camden County,"18,654"
07067,Colonia,Middlesex County,"18,587"
07079,South Orange,Essex County,"18,539"
07746,Marlboro,Monmouth County,"18,476"
07834,Denville,Morris County,"18,385"
07628,Dumont,Bergen County,"18,279"
08361,Vineland,Cumberland County,"18,206"
08840,Metuchen,Middlesex County,"18,206"
08852,Monmouth Junction,Middlesex County,"18,062"
07405,Butler,Morris County,"17,983"
08062,Mullica Hill,Gloucester County,"17,935"
08033,Haddonfield,Camden County,"17,763"
07940,Madison,Morris County,"17,610"
07730,Hazlet,Monmouth County,"17,534"
07086,Weehawken,Hudson County,"17,295"
07081,Springfield,Union County,"17,171"
07733,Holmdel,Monmouth County,"17,166"
07502,Paterson,Passaic County,"17,158"
08210,Cape May Court House,Cape May County,"17,143"
07001,Avenel,Middlesex County,"17,121"
07481,Wyckoff,Bergen County,"17,050"
07646,New Milford,Bergen County,"16,995"
07059,Warren,Somerset County,"16,811"
08691,Robbinsville,Mercer County,"16,607"
08204,Cape May,Cape May County,"16,573"
07031,North Arlington,Bergen County,"16,461"
08882,South River,Middlesex County,"16,124"
07310,Jersey City,Hudson County,"16,015"
08609,Trenton,Mercer County,"15,938"
07066,Clark,Union County,"15,622"
07828,Budd Lake,Morris County,"15,461"
07062,Plainfield,Union County,"15,399"
07670,Tenafly,Bergen County,"15,319"
07005,Boonton,Morris County,"15,307"
08904,Highland Park,Middlesex County,"15,121"
07882,Washington,Warren County,"15,115"
07022,Fairview,Bergen County,"15,099"
07480,West Milford,Passaic County,"14,966"
07446,Ramsey,Bergen County,"14,805"
07020,Edgewater,Bergen County,"14,759"
07012,Clifton,Passaic County,"14,653"
08846,Middlesex,Middlesex County,"14,645"
07078,Short Hills,Essex County,"14,613"
07044,Verona,Essex County,"14,545"
07663,Saddle Brook,Bergen County,"14,419"
08009,Berlin,Camden County,"14,346"
07063,Plainfield,Union County,"14,235"
08812,Dunellen,Somerset County,"14,224"
07204,Roselle Park,Union County,"14,093"
08805,Bound Brook,Somerset County,"14,066"
07524,Paterson,Passaic County,"13,808"
07114,Newark,Essex County,"13,670"
08107,Oaklyn,Camden County,"13,574"
08215,Egg Harbor City,Atlantic County,"13,545"
07009,Cedar Grove,Essex County,"13,535"
08069,Penns Grove,Salem County,"13,413"
08824,Kendall Park,Middlesex County,"13,366"
07974,New Providence,Union County,"13,349"
08534,Pennington,Mercer County,"13,272"
07043,Montclair,Essex County,"13,256"
07660,Ridgefield Park,Bergen County,"13,235"
08736,Manasquan,Monmouth County,"13,223"
08030,Gloucester City,Camden County,"13,217"
07504,Paterson,Passaic County,"13,123"
08629,Trenton,Mercer County,"13,013"
08260,Wildwood,Cape May County,"12,959"
08512,Cranbury,Middlesex County,"12,928"
07734,Keansburg,Monmouth County,"12,925"
08048,Lumberton,Burlington County,"12,882"
08863,Fords,Middlesex County,"12,771"
07436,Oakland,Bergen County,"12,740"
08103,Camden,Camden County,"12,573"
08070,Pennsville,Salem County,"12,511"
08051,Mantua,Gloucester County,"12,474"
07102,Newark,Essex County,"12,358"
07853,Long Valley,Morris County,"12,339"
07922,Berkeley Heights,Union County,"12,195"
07452,Glen Rock,Bergen County,"12,154"
07604,Hasbrouck Heights,Bergen County,"12,115"
07661,River Edge,Bergen County,"12,091"
07932,Florham Park,Morris County,"11,977"
08318,Elmer,Salem County,"11,961"
07057,Wallington,Bergen County,"11,889"
08010,Beverly,Burlington County,"11,861"
08502,Belle Mead,Somerset County,"11,849"
07458,Saddle River,Bergen County,"11,828"
07885,Wharton,Morris County,"11,806"
08031,Bellmawr,Camden County,"11,737"
07836,Flanders,Morris County,"11,694"
07456,Ringwood,Passaic County,"11,657"
08620,Trenton,Mercer County,"11,621"
07513,Paterson,Passaic County,"11,576"
07657,Ridgefield,Bergen County,"11,498"
08004,Atco,Camden County,"11,429"
08226,Ocean City,Cape May County,"11,261"
07438,Oak Ridge,Morris County,"11,160"
07936,East Hanover,Morris County,"11,152"
07035,Lincoln Park,Morris County,"11,120"
07417,Franklin Lakes,Bergen County,"11,112"
07843,Hopatcong,Sussex County,"11,098"
08722,Beachwood,Ocean County,"11,088"
07442,Pompton Lakes,Passaic County,"11,047"
07034,Lake Hiawatha,Morris County,"11,018"
07643,Little Ferry,Bergen County,"10,996"
07444,Pompton Plains,Morris County,"10,971"
07512,Totowa,Passaic County,"10,959"
08835,Manville,Somerset County,"10,921"
08079,Salem,Salem County,"10,762"
08244,Somers Point,Atlantic County,"10,659"
07045,Montville,Morris County,"10,561"
08251,Villas,Cape May County,"10,503"
08201,Absecon,Atlantic County,"10,412"
07073,East Rutherford,Bergen County,"10,313"
07075,Wood Ridge,Bergen County,"10,218"
08322,Franklinville,Gloucester County,"10,202"
08889,Whitehouse Station,Hunterdon County,"10,193"
07463,Waldwick,Bergen County,"10,164"
07642,Hillsdale,Bergen County,"10,144"
07607,Maywood,Bergen County,"10,093"
07722,Colts Neck,Monmouth County,"9,990"
08628,Trenton,Mercer County,"9,831"
08090,Wenonah,Gloucester County,"9,815"
08106,Audubon,Camden County,"9,731"
07419,Hamburg,Sussex County,"9,693"
07760,Rumson,Monmouth County,"9,692"
07945,Mendham,Morris County,"9,690"
08098,Woodstown,Salem County,"9,680"
07821,Andover,Sussex County,"9,662"
07876,Succasunna,Morris County,"9,641"
08083,Somerdale,Camden County,"9,606"
08071,Pitman,Gloucester County,"9,461"
08093,Westville,Gloucester County,"9,438"
07656,Park Ridge,Bergen County,"9,406"
07605,Leonia,Bergen County,"9,379"
07603,Bogota,Bergen County,"9,360"
07676,Township Of Washington,Bergen County,"9,323"
07825,Blairstown,Warren County,"9,210"
08833,Lebanon,Hunterdon County,"9,184"
07626,Cresskill,Bergen County,"9,174"
08022,Columbus,Burlington County,"9,172"
07981,Whippany,Morris County,"9,030"
08086,Thorofare,Gloucester County,"9,001"
08406,Ventnor City,Atlantic County,"8,972"
07645,Montvale,Bergen County,"8,901"
07716,Atlantic Highlands,Monmouth County,"8,893"
08823,Franklin Park,Somerset County,"8,884"
07874,Stanhope,Sussex County,"8,752"
07930,Chester,Morris County,"8,648"
07624,Closter,Bergen County,"8,606"
07764,West Long Branch,Monmouth County,"8,586"
08312,Clayton,Gloucester County,"8,556"
08850,Milltown,Middlesex County,"8,538"
08225,Northfield,Atlantic County,"8,456"
07033,Kenilworth,Union County,"8,401"
07849,Lake Hopatcong,Morris County,"8,380"
08515,Chesterfield,Burlington County,"8,373"
08869,Raritan,Somerset County,"8,368"
08270,Woodbine,Cape May County,"8,362"
08102,Camden,Camden County,"8,292"
07762,Spring Lake,Monmouth County,"8,262"
07649,Oradell,Bergen County,"8,235"
08884,Spotswood,Middlesex County,"8,187"
08848,Milford,Hunterdon County,"8,134"
08530,Lambertville,Hunterdon County,"8,119"
08078,Runnemede,Camden County,"8,051"
07028,Glen Ridge,Essex County,"8,022"
08640,Joint Base Mdl,Burlington County,"7,984"
08810,Dayton,Middlesex County,"7,952"
08734,Lanoka Harbor,Ocean County,"7,879"
08758,Waretown,Ocean County,"7,868"
07004,Fairfield,Essex County,"7,824"
07023,Fanwood,Union County,"7,799"
07727,Farmingdale,Monmouth County,"7,787"
08066,Paulsboro,Gloucester County,"7,760"
07924,Bernardsville,Somerset County,"7,713"
07921,Bedminster,Somerset County,"7,700"
07403,Bloomingdale,Passaic County,"7,685"
08203,Brigantine,Atlantic County,"7,674"
08558,Skillman,Somerset County,"7,648"
08533,New Egypt,Ocean County,"7,563"
08035,Haddon Heights,Camden County,"7,551"
07041,Millburn,Essex County,"7,532"
08065,Palmyra,Burlington County,"7,485"
07823,Belvidere,Warren County,"7,451"
07830,Califon,Hunterdon County,"7,379"
07630,Emerson,Bergen County,"7,305"
08801,Annandale,Hunterdon County,"7,267"
07462,Vernon,Sussex County,"7,195"
07092,Mountainside,Union County,"7,049"
07432,Midland Park,Bergen County,"7,019"
08084,Stratford,Camden County,"7,018"
08221,Linwood,Atlantic County,"6,992"
07421,Hewitt,Passaic County,"6,977"
07738,Lincroft,Monmouth County,"6,939"
07401,Allendale,Bergen County,"6,865"
08008,Beach Haven,Ocean County,"6,837"
07850,Landing,Morris County,"6,828"
08809,Clinton,Hunterdon County,"6,703"
07718,Belford,Monmouth County,"6,658"
07069,Watchung,Somerset County,"6,623"
08068,Pemberton,Burlington County,"6,613"
08518,Florence,Burlington County,"6,508"
08886,Stewartsville,Warren County,"6,435"
07072,Carlstadt,Bergen County,"6,378"
08501,Allentown,Monmouth County,"6,364"
07068,Roseland,Essex County,"6,268"
07757,Oceanport,Monmouth County,"6,195"
07704,Fair Haven,Monmouth County,"6,170"
07677,Woodcliff Lake,Bergen County,"6,152"
07739,Little Silver,Monmouth County,"6,105"
08036,Hainesport,Burlington County,"6,065"
07826,Branchville,Sussex County,"5,967"
08091,West Berlin,Camden County,"5,963"
07058,Pine Brook,Morris County,"5,946"
07465,Wanaque,Passaic County,"5,921"
08551,Ringoes,Hunterdon County,"5,873"
07662,Rochelle Park,Bergen County,"5,869"
07416,Franklin,Sussex County,"5,851"
08059,Mount Ephraim,Camden County,"5,805"
07648,Norwood,Bergen County,"5,724"
07082,Towaco,Morris County,"5,723"
08230,Ocean View,Cape May County,"5,700"
08853,Neshanic Station,Somerset County,"5,634"
07755,Oakhurst,Monmouth County,"5,613"
08344,Newfield,Gloucester County,"5,564"
08029,Glendora,Camden County,"5,459"
08826,Glen Gardner,Hunterdon County,"5,459"
08056,Mickleton,Gloucester County,"5,434"
08007,Barrington,Camden County,"5,417"
08510,Millstone Township,Monmouth County,"5,386"
07632,Englewood Cliffs,Bergen County,"5,362"
07420,Haskell,Passaic County,"5,316"
07647,Northvale,Bergen County,"5,288"
08049,Magnolia,Camden County,"5,282"
07422,Highland Lakes,Sussex County,"5,280"
08402,Margate City,Atlantic County,"5,234"
08867,Pittstown,Hunterdon County,"5,204"
08535,Millstone Township,Monmouth County,"4,999"
08027,Gibbstown,Gloucester County,"4,984"
07014,Clifton,Passaic County,"4,975"
08730,Brielle,Monmouth County,"4,956"
07640,Harrington Park,Bergen County,"4,954"
08514,Cream Ridge,Monmouth County,"4,917"
07627,Demarest,Bergen County,"4,911"
07027,Garwood,Union County,"4,885"
07927,Cedar Knolls,Morris County,"4,882"
08880,South Bound Brook,Somerset County,"4,867"
08559,Stockton,Hunterdon County,"4,836"
07856,Mount Arlington,Morris County,"4,774"
08825,Frenchtown,Hunterdon County,"4,735"
08343,Monroeville,Salem County,"4,729"
07505,Paterson,Passaic County,"4,691"
07440,Pequannock,Morris County,"4,670"
07046,Mountain Lakes,Morris County,"4,585"
08802,Asbury,Hunterdon County,"4,552"
07732,Highlands,Monmouth County,"4,527"
08525,Hopewell,Mercer County,"4,522"
08061,Mount Royal,Gloucester County,"4,508"
08641,Joint Base Mdl,Burlington County,"4,400"
08544,Princeton,Mercer County,"4,392"
08827,Hampton,Hunterdon County,"4,346"
07721,Cliffwood,Monmouth County,"4,277"
07423,Ho Ho Kus,Bergen County,"4,270"
07848,Lafayette,Sussex County,"4,257"
07852,Ledgewood,Morris County,"4,233"
08089,Waterford Works,Camden County,"4,231"
08562,Wrightstown,Burlington County,"4,201"
08751,Seaside Heights,Ocean County,"4,185"
07702,Shrewsbury,Monmouth County,"4,179"
07720,Bradley Beach,Monmouth County,"4,158"
08242,Rio Grande,Cape May County,"4,141"
07457,Riverdale,Morris County,"4,112"
07827,Montague,Sussex County,"4,109"
07758,Port Monmouth,Monmouth County,"4,076"
07803,Mine Hill,Morris County,"4,048"
08223,Marmora,Cape May County,"4,048"
07737,Leonardo,Monmouth County,"3,945"
08836,Martinsville,Somerset County,"3,855"
07863,Oxford,Warren County,"3,819"
07857,Netcong,Morris County,"3,728"
07838,Great Meadows,Warren County,"3,727"
07832,Columbia,Warren County,"3,593"
08829,High Bridge,Hunterdon County,"3,580"
08554,Roebling,Burlington County,"3,527"
08750,Sea Girt,Monmouth County,"3,483"
07064,Port Reading,Middlesex County,"3,481"
08804,Bloomsbury,Hunterdon County,"3,465"
08735,Lavallette,Ocean County,"3,451"
08327,Leesburg,Cumberland County,"3,408"
07641,Haworth,Bergen County,"3,363"
07077,Sewaren,Middlesex County,"3,248"
08560,Titusville,Mercer County,"3,245"
07750,Monmouth Beach,Monmouth County,"3,207"
08045,Lawnside,Camden County,"3,200"
07460,Stockholm,Sussex County,"3,181"
07074,Moonachie,Bergen County,"3,126"
08092,West Creek,Ocean County,"3,119"
07756,Ocean Grove,Monmouth County,"3,092"
08097,Woodbury Heights,Gloucester County,"3,062"
08063,National Park,Gloucester County,"3,051"
07933,Gillette,Morris County,"2,995"
07931,Far Hills,Somerset County,"2,985"
07946,Millington,Morris County,"2,982"
07088,Vauxhall,Union County,"2,901"
07865,Port Murray,Warren County,"2,825"
08733,Lakehurst,Ocean County,"2,816"
07606,South Hackensack,Bergen County,"2,770"
08741,Pine Beach,Ocean County,"2,709"
07435,Newfoundland,Passaic County,"2,703"
07980,Stirling,Morris County,"2,675"
08240,Pomona,Atlantic County,"2,648"
07418,Glenwood,Sussex County,"2,559"
08542,Princeton,Mercer County,"2,533"
08020,Clarksboro,Gloucester County,"2,480"
08828,Helmetta,Middlesex County,"2,459"
08349,Port Norris,Cumberland County,"2,441"
08026,Gibbsboro,Camden County,"2,435"
07021,Essex Fells,Essex County,"2,361"
08752,Seaside Park,Ocean County,"2,338"
08832,Keasbey,Middlesex County,"2,252"
07439,Ogdensburg,Sussex County,"2,160"
08341,Minotola,Atlantic County,"2,101"
07717,Avon By The Sea,Monmouth County,"2,030"
08243,Sea Isle City,Cape May County,"2,000"
07847,Kenvil,Morris County,"1,776"
08311,Cedarville,Cumberland County,"1,746"
07311,Jersey City,Hudson County,"1,714"
08067,Pedricktown,Salem County,"1,711"
07711,Allenhurst,Monmouth County,"1,641"
08202,Avalon,Cape May County,"1,612"
08740,Ocean Gate,Ocean County,"1,599"
07620,Alpine,Bergen County,"1,588"
08732,Island Heights,Ocean County,"1,558"
08328,Malaga,Gloucester County,"1,476"
08326,Landisville,Atlantic County,"1,435"
08738,Mantoloking,Ocean County,"1,381"
08887,Three Bridges,Hunterdon County,"1,380"
07934,Gladstone,Somerset County,"1,293"
08608,Trenton,Mercer County,"1,250"
08317,Dorothy,Atlantic County,"1,246"
08319,Estell Manor,Atlantic County,"1,205"
08241,Port Republic,Atlantic County,"1,076"
08403,Longport,Atlantic County,"1,046"
08320,Fairton,Cumberland County,"1,021"
08555,Roosevelt,Monmouth County,996
08511,Cookstown,Burlington County,976
08310,Buena,Atlantic County,968
08247,Stone Harbor,Cape May County,965
07977,Peapack,Somerset County,917
08019,Chatsworth,Burlington County,907
07723,Deal,Monmouth County,884
08001,Alloway,Salem County,854
07822,Augusta,Sussex County,827
08345,Newport,Cumberland County,825
08553,Rocky Hill,Somerset County,819
07878,Mount Tabor,Morris County,766
08720,Allenwood,Monmouth County,735
08323,Greenwich,Cumberland County,731
08340,Milmay,Cumberland County,725
08041,Jobstown,Burlington County,650
08350,Richland,Atlantic County,639
07935,Green Village,Morris County,584
08006,Barnegat Light,Ocean County,500
08314,Delmont,Cumberland County,454
07976,New Vernon,Morris County,389
08023,Deepwater,Salem County,375
08038,Hancocks Bridge,Salem County,351
07961,Convent Station,Morris County,333
08561,Windsor,Mercer County,325
07939,Lyons,Somerset County,322
08528,Kingston,Somerset County,321
08014,Bridgeport,Gloucester County,298
08346,Newtonville,Atlantic County,283
08821,Flagtown,Somerset County,283
08248,Strathmere,Cape May County,266
07851,Layton,Sussex County,263
08032,Grenloch,Gloucester County,242
08353,Shiloh,Cumberland County,228
08224,New Gretna,Burlington County,223
07970,Mount Freedom,Morris County,215
07979,Pottersville,Hunterdon County,214
08324,Heislerville,Cumberland County,210
07880,Vienna,Warren County,173
08072,Quinton,Salem County,164
07926,Brookside,Morris County,161
08074,Richwood,Gloucester County,160
08329,Mauricetown,Cumberland County,159
08348,Port Elizabeth,Cumberland County,154
08212,Cape May Point,Cape May County,138
08316,Dorchester,Cumberland County,137
07608,Teterboro,Bergen County,136
08321,Fortescue,Cumberland County,133
08042,Juliustown,Burlington County,131
08352,Rosenhayn,Cumberland County,112
07844,Hope,Warren County,111
07833,Delaware,Warren County,70
08246,South Seaville,Cape May County,57
07842,Hibernia,Morris County,56
08011,Birmingham,Burlington County,56
07846,Johnsonburg,Warren County,45
08217,Elwood,Atlantic County,44
08039,Harrisonville,Gloucester County,38
07831,Changewater,Warren County,36
07870,Schooleys Mountain,Morris County,34
08245,South Dennis,Cape May County,23
08073,Rancocas,Burlington County,20
08858,Oldwick,Hunterdon County,20
08064,New Lisbon,Burlington County,17
08890,Zarephath,Somerset County,17
07881,Wallpack Center,Sussex County,4
07703,Fort Monmouth,Monmouth County,0
07820,Allamuchy,Warren County,0
08095,Winslow,Camden County,0
