ZIP,City,County,Population
03582,Groveton,Coos County,"1,949"
03781,Plainfield,Sullivan County,"1,918"
03245,Holderness,Grafton County,"1,917"
03882,Effingham,Carroll County,"1,912"
03449,Hancock,Hillsborough County,"1,838"
03745,Cornish,Sullivan County,"1,816"
03887,Union,Strafford County,"1,739"
03047,Greenfield,Hillsborough County,"1,730"
03462,Spofford,Cheshire County,"1,726"
03768,Lyme,Grafton County,"1,710"
03444,Dublin,Cheshire County,"1,666"
03588,Milan,Coos County,"1,633"
03886,Tamworth,Carroll County,"1,618"
03442,Bennington,Hillsborough County,"1,588"
03816,Center Tuftonboro,Carroll County,"1,538"
03082,Lyndeborough,Hillsborough County,"1,531"
03836,Freedom,Carroll County,"1,494"
03287,Wilmot,Merrimack County,"1,487"
03268,Salisbury,Merrimack County,"1,468"
03849,Madison,Carroll County,"1,465"
03251,Lincoln,Grafton County,"1,461"
03230,Danbury,Merrimack County,"1,451"
03837,Gilmanton Iron Works,Belknap County,"1,451"
03774,North Haverhill,Grafton County,"1,420"
03580,Franconia,Grafton County,"1,402"
03043,Francestown,Hillsborough County,"1,398"
03227,Center Sandwich,Carroll County,"1,388"
03830,East Wakefield,Carroll County,"1,381"
03084,Temple,Hillsborough County,"1,363"
03240,Grafton,Grafton County,"1,354"
03466,West Chesterfield,Cheshire County,"1,315"
03590,North Stratford,Coos County,"1,297"
03777,Orford,Grafton County,"1,295"
03280,Washington,Sullivan County,"1,224"
03845,Intervale,Carroll County,"1,173"
03218,Barnstead,Belknap County,"1,160"
03241,Hebron,Grafton County,"1,150"
03262,North Woodstock,Grafton County,"1,142"
03750,Etna,Grafton County,"1,116"
03812,Bartlett,Carroll County,"1,116"
03740,Bath,Grafton County,"1,097"
03780,Pike,Grafton County,"1,071"
03817,Chocorua,Carroll County,"1,066"
03592,Pittsburg,Coos County,"1,054"
03282,Wentworth,Grafton County,"1,052"
03752,Goshen,Sullivan County,"1,042"
03583,Jefferson,Coos County,"1,013"
03226,Center Harbor,Belknap County,"1,005"
03875,Silver Lake,Carroll County,"1,005"
03838,Glen,Carroll County,983
03260,North Sutton,Merrimack County,976
