ZIP,City,County,Population
35653,Russellville,Franklin County,"11,481"
36093,Wetumpka,Elmore County,"11,410"
35125,Pell City,St. Clair County,"11,279"
36206,Anniston,Calhoun County,"11,172"
35570,Hamilton,Marion County,"11,138"
36617,Mobile,Mobile County,"11,128"
35620,Elkmont,Limestone County,"10,905"
35223,Birmingham,Jefferson County,"10,666"
35565,Haleyville,Winston County,"10,642"
35128,Pell City,St. Clair County,"10,546"
36104,Montgomery,Montgomery County,"10,535"
36544,Irvington,Mobile County,"10,521"
36420,Andalusia,Covington County,"10,463"
35906,Rainbow City,Etowah County,"10,446"
35634,Florence,Lauderdale County,"10,241"
35228,Birmingham,Jefferson County,"10,216"
35212,Birmingham,Jefferson County,"10,160"
35079,Hayden,Blount County,"10,087"
36274,Roanoke,Randolph County,"9,968"
35501,Jasper,Walker County,"9,927"
35769,Scottsboro,Jackson County,"9,908"
36610,Mobile,Mobile County,"9,877"
35064,Fairfield,Jefferson County,"9,872"
35051,Columbiana,Shelby County,"9,818"
36421,Andalusia,Covington County,"9,799"
35960,Centre,Cherokee County,"9,703"
35474,Moundville,Hale County,"9,654"
35824,Huntsville,Madison County,"9,645"
36460,Monroeville,Monroe County,"9,640"
36467,Opp,Covington County,"9,575"
36853,Dadeville,Tallapoosa County,"9,541"
36561,Orange Beach,Baldwin County,"9,528"
35127,Pleasant Grove,Jefferson County,"9,442"
35096,Lincoln,Talladega County,"9,415"
35660,Sheffield,Colbert County,"9,367"
35907,Gadsden,Etowah County,"9,357"
35503,Jasper,Walker County,"9,329"
35555,Fayette,Fayette County,"9,271"
36105,Montgomery,Montgomery County,"9,207"
36079,Troy,Pike County,"9,174"
35652,Rogersville,Lauderdale County,"9,173"
36703,Selma,Dallas County,"9,125"
36083,Tuskegee,Macon County,"9,109"
36874,Salem,Lee County,"9,096"
35179,Vinemont,Cullman County,"9,082"
35204,Birmingham,Jefferson County,"8,953"
35062,Dora,Jefferson County,"8,864"
36604,Mobile,Mobile County,"8,836"
35654,Russellville,Franklin County,"8,749"
35956,Boaz,Etowah County,"8,748"
36856,Fort Mitchell,Russell County,"8,716"
36345,Headland,Henry County,"8,689"
35085,Jemison,Chilton County,"8,683"
36545,Jackson,Clarke County,"8,673"
35962,Crossville,DeKalb County,"8,666"
35476,Northport,Tuscaloosa County,"8,521"
35952,Altoona,Etowah County,"8,415"
36732,Demopolis,Marengo County,"8,387"
35068,Fultondale,Jefferson County,"8,378"
35222,Birmingham,Jefferson County,"8,361"
35005,Adamsville,Jefferson County,"8,247"
35986,Rainsville,DeKalb County,"8,207"
36264,Heflin,Cleburne County,"8,025"
36107,Montgomery,Montgomery County,"8,001"
35031,Blountsville,Blount County,"7,973"
36323,Elba,Coffee County,"7,967"
36322,Daleville,Dale County,"7,959"
35114,Alabaster,Shelby County,"7,922"
36375,Slocomb,Geneva County,"7,884"
35044,Childersburg,Talladega County,"7,837"
36089,Union Springs,Bullock County,"7,802"
35670,Somerville,Morgan County,"7,760"
36603,Mobile,Mobile County,"7,760"
35207,Birmingham,Jefferson County,"7,709"
36350,Midland City,Dale County,"7,659"
35614,Athens,Limestone County,"7,618"
