ZIP,City,County,Population
64067,Lexington,Lafayette County,"5,978"
65653,Forsyth,Taney County,"5,905"
65648,Fair Grove,Greene County,"5,861"
64865,Seneca,Newton County,"5,692"
63089,Villa Ridge,Franklin County,"5,662"
64628,Brookfield,Linn County,"5,661"
65041,Hermann,Gasconade County,"5,626"
65753,Sparta,Christian County,"5,590"
65610,Billings,Christian County,"5,561"
63461,Palmyra,Marion County,"5,446"
65704,Mansfield,Wright County,"5,394"
63863,Malden,Dunklin County,"5,321"
63127,Saint Louis,St. Louis County,"5,268"
63845,East Prairie,Mississippi County,"5,261"
65037,Gravois Mills,Morgan County,"5,244"
65255,Hallsville,Boone County,"5,216"
63834,Charleston,Mississippi County,"5,169"
63740,Chaffee,Scott County,"5,165"
63957,Piedmont,Wayne County,"5,144"
65656,Galena,Stone County,"5,031"
65441,Bourbon,Crawford County,"5,028"
63023,Dittmer,Jefferson County,"5,002"
64145,Kansas City,Jackson County,"4,965"
65705,Marionville,Lawrence County,"4,949"
64854,Noel,McDonald County,"4,910"
65565,Steelville,Crawford County,"4,845"
65556,Richland,Pulaski County,"4,823"
64844,Granby,Newton County,"4,796"
63353,Louisiana,Pike County,"4,790"
63764,Marble Hill,Bollinger County,"4,760"
63456,Monroe City,Marion County,"4,749"
65652,Fordland,Webster County,"4,649"
64016,Buckner,Jackson County,"4,603"
65360,Windsor,Henry County,"4,586"
64720,Adrian,Bates County,"4,494"
63019,Crystal City,Jefferson County,"4,489"
65051,Linn,Osage County,"4,487"
65483,Houston,Texas County,"4,487"
65689,Cabool,Texas County,"4,482"
65248,Fayette,Howard County,"4,480"
64150,Riverside,Platte County,"4,463"
63361,Montgomery City,Montgomery County,"4,460"
65791,Thayer,Oregon County,"4,425"
63459,New London,Ralls County,"4,423"
65081,Tipton,Moniteau County,"4,417"
64048,Holt,Clay County,"4,387"
65079,Sunrise Beach,Camden County,"4,385"
63343,Elsberry,Lincoln County,"4,381"
64633,Carrollton,Carroll County,"4,346"
63435,Canton,Lewis County,"4,318"
65686,Kimberling City,Stone County,"4,256"
63048,Herculaneum,Jefferson County,"4,228"
63825,Bloomfield,Stoddard County,"4,224"
64747,Garden City,Cass County,"4,201"
65734,Purdy,Barry County,"4,112"
64856,Pineville,McDonald County,"4,092"
63382,Vandalia,Audrain County,"4,033"
65747,Shell Knob,Stone County,"4,016"
63873,Portageville,New Madrid County,"4,015"
63630,Cadet,Washington County,"4,006"
63565,Unionville,Putnam County,"3,965"
65633,Crane,Stone County,"3,952"
64465,Lathrop,Clinton County,"3,947"
64424,Bethany,Harrison County,"3,929"
64011,Bates City,Lafayette County,"3,876"
65604,Ash Grove,Greene County,"3,873"
63445,Kahoka,Clark County,"3,831"
65052,Linn Creek,Camden County,"3,790"
63736,Benton,Scott County,"3,755"
63851,Hayti,Pemiscot County,"3,684"
63650,Ironton,Iron County,"3,600"
65078,Stover,Morgan County,"3,584"
64054,Independence,Jackson County,"3,547"
63341,Defiance,St. Charles County,"3,515"
65740,Rockaway Beach,Taney County,"3,508"
63377,Silex,Lincoln County,"3,501"
64477,Plattsburg,Clinton County,"3,489"
64070,Lone Jack,Jackson County,"3,479"
63072,Robertsville,Franklin County,"3,469"
63624,Bismarck,St. Francois County,"3,447"
65305,Whiteman Air Force Base,Johnson County,"3,445"
65745,Seligman,Barry County,"3,417"
63730,Advance,Stoddard County,"3,397"
64776,Osceola,St. Clair County,"3,374"
65063,New Bloomfield,Callaway County,"3,372"
64840,Diamond,Newton County,"3,325"
64098,Weston,Platte County,"3,311"
63555,Memphis,Scotland County,"3,258"
65667,Hartville,Wright County,"3,250"
63869,New Madrid,New Madrid County,"3,218"
63960,Puxico,Stoddard County,"3,204"
63556,Milan,Sullivan County,"3,196"
65550,Newburg,Phelps County,"3,181"
64843,Goodman,McDonald County,"3,180"
64862,Sarcoxie,Jasper County,"3,173"
64061,Kingsville,Johnson County,"3,161"
64658,Marceline,Chariton County,"3,147"
63347,Foley,Lincoln County,"3,140"
65013,Belle,Maries County,"3,137"
65231,Auxvasse,Callaway County,"3,132"
63101,Saint Louis,St. Louis city,"3,130"
65338,Lincoln,Benton County,"3,129"
64640,Gallatin,Daviess County,"3,125"
65723,Pierce City,Lawrence County,"3,123"
65647,Exeter,Barry County,"3,077"
65039,Hartsburg,Boone County,"3,076"
65325,Cole Camp,Benton County,"3,071"
65632,Conway,Laclede County,"3,067"
63933,Campbell,Dunklin County,"3,049"
64855,Oronogo,Jasper County,"3,039"
65281,Salisbury,Chariton County,"3,030"
65259,Huntsville,Randolph County,"2,990"
63037,Gerald,Franklin County,"2,970"
65486,Iberia,Miller County,"2,956"
64020,Concordia,Lafayette County,"2,953"
65243,Clark,Randolph County,"2,950"
65679,Kirbyville,Taney County,"2,942"
64454,Gower,Clinton County,"2,941"
65074,Russellville,Moniteau County,"2,936"
64644,Hamilton,Caldwell County,"2,923"
65674,Humansville,Polk County,"2,896"
63102,Saint Louis,St. Louis city,"2,882"
63369,Old Monroe,Lincoln County,"2,822"
63877,Steele,Pemiscot County,"2,816"
64139,Kansas City,Jackson County,"2,796"
63627,Bloomsdale,Ste. Genevieve County,"2,787"
63660,Mineral Point,Washington County,"2,784"
65669,Highlandville,Christian County,"2,764"
