ZIP,City,County,Population
33624,Tampa,Hillsborough County,"41,346"
33322,Fort Lauderdale,Broward County,"41,128"
32034,Fernandina Beach,Nassau County,"41,029"
32955,Rockledge,Brevard County,"41,008"
33881,Winter Haven,Polk County,"40,808"
33543,Wesley Chapel,Pasco County,"40,648"
34203,Bradenton,Manatee County,"40,618"
32258,Jacksonville,Duval County,"40,408"
33909,Cape Coral,Lee County,"40,231"
32832,Orlando,Orange County,"40,196"
32780,Titusville,Brevard County,"40,064"
33604,Tampa,Hillsborough County,"40,055"
34743,Kissimmee,Osceola County,"40,030"
32707,Casselberry,Seminole County,"39,493"
33172,Miami,Miami-Dade County,"39,101"
33813,Lakeland,Polk County,"38,674"
33134,Miami,Miami-Dade County,"38,174"
34698,Dunedin,Pinellas County,"38,171"
33417,West Palm Beach,Palm Beach County,"38,079"
33317,Fort Lauderdale,Broward County,"37,950"
32714,Altamonte Springs,Seminole County,"37,905"
33056,Miami Gardens,Miami-Dade County,"37,890"
33435,Boynton Beach,Palm Beach County,"37,833"
33460,Lake Worth Beach,Palm Beach County,"37,795"
32114,Daytona Beach,Volusia County,"37,747"
33030,Homestead,Miami-Dade County,"37,678"
33055,Opa Locka,Miami-Dade County,"37,659"
34638,Land O'Lakes,Pasco County,"37,644"
33613,Tampa,Hillsborough County,"37,591"
33884,Winter Haven,Polk County,"37,561"
33309,Fort Lauderdale,Broward County,"37,475"
33908,Fort Myers,Lee County,"37,423"
33594,Valrico,Hillsborough County,"37,361"
32084,Saint Augustine,St. Johns County,"37,291"
32904,Melbourne,Brevard County,"37,241"
33060,Pompano Beach,Broward County,"37,233"
33437,Boynton Beach,Palm Beach County,"37,229"
32570,Milton,Santa Rosa County,"37,197"
32817,Orlando,Orange County,"37,014"
32207,Jacksonville,Duval County,"36,998"
32810,Orlando,Orange County,"36,927"
33611,Tampa,Hillsborough County,"36,810"
34119,Naples,Collier County,"36,807"
33133,Miami,Miami-Dade County,"36,789"
32211,Jacksonville,Duval County,"36,762"
33410,Palm Beach Gardens,Palm Beach County,"36,759"
34608,Spring Hill,Hernando County,"36,658"
33141,Miami Beach,Miami-Dade County,"36,438"
33351,Fort Lauderdale,Broward County,"36,364"
32277,Jacksonville,Duval County,"36,338"
32720,Deland,Volusia County,"36,259"
33135,Miami,Miami-Dade County,"36,143"
34653,New Port Richey,Pasco County,"35,945"
34472,Ocala,Marion County,"35,851"
33556,Odessa,Hillsborough County,"35,755"
32607,Gainesville,Alachua County,"35,720"
33470,Loxahatchee,Palm Beach County,"35,610"
34116,Naples,Collier County,"35,591"
33993,Cape Coral,Lee County,"35,580"
32547,Fort Walton Beach,Okaloosa County,"35,527"
33040,Key West,Monroe County,"35,429"
33801,Lakeland,Polk County,"35,394"
34772,Saint Cloud,Osceola County,"35,390"
33573,Sun City Center,Hillsborough County,"35,362"
34771,Saint Cloud,Osceola County,"35,257"
33952,Port Charlotte,Charlotte County,"35,231"
33174,Miami,Miami-Dade County,"35,177"
34142,Immokalee,Collier County,"35,149"
33130,Miami,Miami-Dade County,"34,964"
32086,Saint Augustine,St. Johns County,"34,855"
33407,West Palm Beach,Palm Beach County,"34,851"
32578,Niceville,Okaloosa County,"34,738"
33990,Cape Coral,Lee County,"34,713"
32812,Orlando,Orange County,"34,686"
32209,Jacksonville,Duval County,"34,657"
32043,Green Cove Springs,Clay County,"34,562"
32506,Pensacola,Escambia County,"34,549"
32807,Orlando,Orange County,"34,456"
33180,Miami,Miami-Dade County,"34,147"
32757,Mount Dora,Lake County,"34,121"
34207,Bradenton,Manatee County,"34,081"
32773,Sanford,Seminole County,"34,032"
34232,Sarasota,Sarasota County,"34,013"
34683,Palm Harbor,Pinellas County,"33,911"
33326,Fort Lauderdale,Broward County,"33,880"
33073,Pompano Beach,Broward County,"33,838"
33710,Saint Petersburg,Pinellas County,"33,796"
33139,Miami Beach,Miami-Dade County,"33,753"
33830,Bartow,Polk County,"33,740"
33143,Miami,Miami-Dade County,"33,711"
33401,West Palm Beach,Palm Beach County,"33,698"
33156,Miami,Miami-Dade County,"33,628"
33904,Cape Coral,Lee County,"33,599"
32503,Pensacola,Escambia County,"33,559"
32309,Tallahassee,Leon County,"33,544"
33183,Miami,Miami-Dade County,"33,527"
33409,West Palm Beach,Palm Beach County,"33,489"
33917,North Fort Myers,Lee County,"33,380"
33462,Lake Worth,Palm Beach County,"33,371"
33570,Ruskin,Hillsborough County,"33,319"
34491,Summerfield,Marion County,"33,318"
34219,Parrish,Manatee County,"33,296"
32539,Crestview,Okaloosa County,"33,290"
34209,Bradenton,Manatee County,"33,224"
33558,Lutz,Hillsborough County,"33,165"
33445,Delray Beach,Palm Beach County,"33,122"
32221,Jacksonville,Duval County,"32,833"
33598,Wimauma,Hillsborough County,"32,820"
34243,Sarasota,Manatee County,"32,773"
32208,Jacksonville,Duval County,"32,699"
34231,Sarasota,Sarasota County,"32,404"
33325,Fort Lauderdale,Broward County,"32,399"
32507,Pensacola,Escambia County,"32,226"
32312,Tallahassee,Leon County,"32,216"
33756,Clearwater,Pinellas County,"32,201"
32159,Lady Lake,Lake County,"32,107"
32301,Tallahassee,Leon County,"32,017"
34205,Bradenton,Manatee County,"31,946"
33928,Estero,Lee County,"31,926"
32533,Cantonment,Escambia County,"31,860"
32168,New Smyrna Beach,Volusia County,"31,847"
32583,Milton,Santa Rosa County,"31,828"
33173,Miami,Miami-Dade County,"31,778"
33713,Saint Petersburg,Pinellas County,"31,729"
33913,Fort Myers,Lee County,"31,538"
32327,Crawfordville,Wakulla County,"31,445"
33547,Lithia,Hillsborough County,"31,431"
33442,Deerfield Beach,Broward County,"31,296"
33702,Saint Petersburg,Pinellas County,"31,294"
33026,Hollywood,Broward County,"31,172"
34982,Fort Pierce,St. Lucie County,"31,143"
33314,Fort Lauderdale,Broward County,"31,067"
33054,Opa Locka,Miami-Dade County,"31,055"
33150,Miami,Miami-Dade County,"30,974"
32117,Daytona Beach,Volusia County,"30,955"
33334,Fort Lauderdale,Broward County,"30,935"
33404,West Palm Beach,Palm Beach County,"30,912"
34747,Kissimmee,Osceola County,"30,859"
34639,Land O'Lakes,Pasco County,"30,831"
33809,Lakeland,Polk County,"30,797"
33971,Lehigh Acres,Lee County,"30,790"
34986,Port Saint Lucie,St. Lucie County,"30,715"
33013,Hialeah,Miami-Dade County,"30,695"
34667,Hudson,Pasco County,"30,689"
34990,Palm City,Martin County,"30,592"
33510,Brandon,Hillsborough County,"30,578"
33626,Tampa,Hillsborough County,"30,575"
33919,Fort Myers,Lee County,"30,412"
32563,Gulf Breeze,Santa Rosa County,"30,364"
33545,Wesley Chapel,Pasco County,"30,222"
32819,Orlando,Orange County,"30,213"
34769,Saint Cloud,Osceola County,"30,204"
33897,Davenport,Polk County,"30,159"
33441,Deerfield Beach,Broward County,"30,153"
32958,Sebastian,Indian River County,"30,023"
32405,Panama City,Bay County,"29,984"
33625,Tampa,Hillsborough County,"29,967"
33544,Wesley Chapel,Pasco County,"29,901"
34266,Arcadia,DeSoto County,"29,863"
32081,Ponte Vedra,St. Johns County,"29,784"
32003,Fleming Island,Clay County,"29,766"
33145,Miami,Miami-Dade County,"29,761"
32127,Port Orange,Volusia County,"29,612"
33811,Lakeland,Polk County,"29,472"
33137,Miami,Miami-Dade County,"29,414"
33803,Lakeland,Polk County,"29,321"
32082,Ponte Vedra Beach,St. Johns County,"29,289"
32809,Orlando,Orange County,"29,237"
32927,Cocoa,Brevard County,"29,219"
32205,Jacksonville,Duval County,"29,148"
33069,Pompano Beach,Broward County,"29,145"
32250,Jacksonville Beach,Duval County,"29,072"
32826,Orlando,Orange County,"29,006"
34476,Ocala,Marion County,"28,997"
33138,Miami,Miami-Dade County,"28,980"
32779,Longwood,Seminole County,"28,924"
32901,Melbourne,Brevard County,"28,923"
33328,Fort Lauderdale,Broward County,"28,851"
33805,Lakeland,Polk County,"28,751"
34606,Spring Hill,Hernando County,"28,668"
33584,Seffner,Hillsborough County,"28,579"
33185,Miami,Miami-Dade County,"28,555"
32163,The Villages,Sumter County,"28,549"
33446,Delray Beach,Palm Beach County,"28,431"
33028,Pembroke Pines,Broward County,"28,397"
34471,Ocala,Marion County,"28,342"
33967,Fort Myers,Lee County,"28,341"
33166,Miami,Miami-Dade County,"28,265"
34714,Clermont,Lake County,"28,200"
33781,Pinellas Park,Pinellas County,"28,072"
34736,Groveland,Lake County,"28,001"
33936,Lehigh Acres,Hendry County,"27,967"
33916,Fort Myers,Lee County,"27,943"
33705,Saint Petersburg,Pinellas County,"27,939"
33308,Fort Lauderdale,Broward County,"27,935"
32505,Pensacola,Escambia County,"27,877"
33569,Riverview,Hillsborough County,"27,867"
32937,Satellite Beach,Brevard County,"27,836"
32789,Winter Park,Orange County,"27,788"
33618,Tampa,Hillsborough County,"27,771"
33596,Valrico,Hillsborough County,"27,757"
33991,Cape Coral,Lee County,"27,725"
33629,Tampa,Hillsborough County,"27,710"
33771,Largo,Pinellas County,"27,596"
33755,Clearwater,Pinellas County,"27,476"
34652,New Port Richey,Pasco County,"27,444"
34689,Tarpon Springs,Pinellas County,"27,324"
33764,Clearwater,Pinellas County,"27,311"
34109,Naples,Collier County,"27,273"
32967,Vero Beach,Indian River County,"27,240"
34202,Bradenton,Manatee County,"27,197"
34112,Naples,Collier County,"27,193"
33067,Pompano Beach,Broward County,"27,188"
33712,Saint Petersburg,Pinellas County,"27,142"
34684,Palm Harbor,Pinellas County,"27,029"
33406,West Palm Beach,Palm Beach County,"26,945"
34473,Ocala,Marion County,"26,813"
34715,Clermont,Lake County,"26,810"
33127,Miami,Miami-Dade County,"26,786"
34481,Ocala,Marion County,"26,782"
33896,Davenport,Osceola County,"26,731"
32097,Yulee,Nassau County,"26,700"
33496,Boca Raton,Palm Beach County,"26,579"
33572,Apollo Beach,Hillsborough County,"26,495"
34104,Naples,Collier County,"26,408"
33484,Delray Beach,Palm Beach County,"26,208"
32750,Longwood,Seminole County,"26,164"
32821,Orlando,Orange County,"26,161"
