ZIP,City,County,Population
68937,Elwood,Gosper County,"1,831"
68031,Hooper,Dodge County,"1,823"
68756,Neligh,Antelope County,"1,811"
69143,Hershey,Lincoln County,"1,789"
69140,Grant,Perkins County,"1,762"
69165,Sutherland,Lincoln County,"1,760"
68649,North Bend,Dodge County,"1,748"
68784,Wakefield,Dixon County,"1,740"
68745,Laurel,Cedar County,"1,737"
68729,Creighton,Knox County,"1,735"
68769,Plainview,Pierce County,"1,722"
68358,Firth,Lancaster County,"1,701"
68466,Wymore,Gage County,"1,697"
68638,Fullerton,Nance County,"1,664"
68642,Humphrey,Platte County,"1,628"
68718,Bloomfield,Knox County,"1,603"
69022,Cambridge,Frontier County,"1,575"
68979,Sutton,Clay County,"1,572"
68824,Cairo,Hall County,"1,562"
68301,Adams,Gage County,"1,549"
68359,Friend,Saline County,"1,546"
68666,Stromsburg,Polk County,"1,514"
69339,Crawford,Dawes County,"1,474"
68402,Malcolm,Lancaster County,"1,459"
68920,Alma,Harlan County,"1,452"
68065,Valparaiso,Saunders County,"1,449"
68770,Ponca,Dixon County,"1,432"
68771,Randolph,Cedar County,"1,412"
68863,Overton,Dawson County,"1,410"
68038,Lyons,Burt County,"1,398"
68849,Kearney,Buffalo County,"1,385"
68057,Scribner,Dodge County,"1,379"
68651,Osceola,Polk County,"1,364"
68924,Axtell,Kearney County,"1,348"
68629,Clarkson,Colfax County,"1,336"
69348,Hemingford,Box Butte County,"1,334"
68853,Loup City,Sherman County,"1,333"
68428,Raymond,Lancaster County,"1,332"
68781,Tilden,Antelope County,"1,324"
69347,Hay Springs,Sheridan County,"1,324"
68371,Henderson,York County,"1,314"
68922,Arapahoe,Furnas County,"1,299"
69129,Chappell,Deuel County,"1,292"
68420,Pawnee City,Pawnee County,"1,255"
68944,Harvard,Clay County,"1,252"
68970,Red Cloud,Webster County,"1,248"
68376,Humboldt,Richardson County,"1,239"
68015,Cedar Bluffs,Saunders County,"1,236"
68349,Elmwood,Cass County,"1,224"
68636,Elgin,Antelope County,"1,224"
69021,Benkelman,Dundy County,"1,224"
68456,Utica,Seward County,"1,215"
68640,Genoa,Nance County,"1,212"
69120,Arnold,Custer County,"1,208"
68443,Sterling,Johnson County,"1,200"
68758,Newman Grove,Madison County,"1,199"
68866,Pleasanton,Buffalo County,"1,168"
68339,Denton,Lancaster County,"1,154"
68930,Blue Hill,Webster County,"1,143"
68956,Kenesaw,Adams County,"1,140"
68714,Bassett,Rock County,"1,139"
68927,Bertrand,Phelps County,"1,130"
68760,Niobrara,Knox County,"1,126"
68765,Osmond,Pierce County,"1,123"
68401,McCool Junction,York County,"1,122"
68418,Palmyra,Otoe County,"1,109"
68939,Franklin,Franklin County,"1,107"
68733,Emerson,Thurston County,"1,101"
69154,Oshkosh,Garden County,"1,095"
68662,Shelby,Polk County,"1,088"
68786,Wausa,Knox County,"1,080"
69360,Rushville,Sheridan County,"1,078"
68067,Walthill,Thurston County,"1,068"
68404,Martell,Lancaster County,"1,039"
68843,Hampton,Hamilton County,"1,032"
68643,Leigh,Platte County,"1,019"
69024,Culbertson,Hitchcock County,"1,017"
68624,Bellwood,Butler County,"1,009"
68343,Dorchester,Saline County,"1,008"
68041,Mead,Saunders County,"1,005"
68331,Cortland,Gage County,"1,002"
68825,Callaway,Custer County,995
68872,Saint Libory,Howard County,992
68780,Stuart,Holt County,991
68340,Deshler,Thayer County,989
68421,Peru,Nemaha County,987
68814,Ansley,Custer County,984
69123,Brady,Lincoln County,972
68783,Verdigre,Knox County,964
68864,Palmer,Merrick County,958
68366,Greenwood,Cass County,957
69025,Curtis,Frontier County,951
68716,Beemer,Cuming County,942
68865,Phillips,Hamilton County,941
68641,Howells,Colfax County,939
69155,Paxton,Keith County,936
68790,Winside,Wayne County,931
68633,Dodge,Dodge County,930
68740,Hoskins,Wayne County,925
68004,Bancroft,Cuming County,922
68029,Herman,Washington County,918
69127,Brule,Keith County,906
68967,Oxford,Furnas County,899
69034,Indianola,Red Willow County,895
68660,Saint Edward,Boone County,893
68113,Offutt Afb,Sarpy County,892
68407,Murdock,Cass County,878
68354,Fairmont,Fillmore County,863
68810,Alda,Hall County,862
68455,Union,Cass County,852
68933,Clay Center,Clay County,851
68628,Clarks,Merrick County,848
69163,Stapleton,Logan County,847
68351,Exeter,Fillmore County,834
69151,Maxwell,Lincoln County,831
68735,Ewing,Holt County,828
68341,De Witt,Gage County,821
68874,Sargent,Custer County,821
69028,Eustis,Frontier County,820
68764,Orchard,Antelope County,819
68422,Pickrell,Gage County,818
68743,Jackson,Dakota County,814
68010,Boys Town,Douglas County,809
68627,Cedar Rapids,Boone County,802
69045,Wauneta,Chase County,801
68039,Macy,Thurston County,793
68532,Lincoln,Lancaster County,785
68757,Newcastle,Dixon County,783
68663,Silver Creek,Merrick County,782
68454,Unadilla,Otoe County,778
68644,Lindsay,Platte County,762
68827,Chapman,Merrick County,761
68313,Beaver Crossing,Seward County,758
68710,Allen,Dixon County,754
68182,Omaha,Douglas County,749
68653,Platte Center,Platte County,748
69152,Mullen,Hooker County,743
68768,Pilger,Stanton County,731
69131,Dalton,Cheyenne County,729
68935,Edgar,Clay County,726
68726,Clearwater,Antelope County,724
69149,Lodgepole,Cheyenne County,722
68875,Scotia,Greeley County,716
68044,Nickerson,Dodge County,715
68856,Merna,Custer County,715
68854,Marquette,Hamilton County,708
68424,Plymouth,Jefferson County,707
69147,Lewellen,Garden County,706
68831,Dannebrog,Howard County,705
68647,Monroe,Platte County,702
68439,Staplehurst,Seward County,691
68423,Pleasant Dale,Seward County,688
68727,Coleridge,Cedar County,685
68926,Beaver City,Furnas County,684
68941,Glenvil,Clay County,683
68723,Carroll,Wayne County,678
68378,Johnson,Nemaha County,677
68030,Homer,Dakota County,671
68070,Weston,Saunders County,670
69156,Potter,Cheyenne County,668
68947,Hildreth,Franklin County,664
69020,Bartley,Red Willow County,655
69122,Big Springs,Deuel County,654
68815,Arcadia,Valley County,652
68841,Giltner,Hamilton County,649
68725,Chambers,Holt County,647
68020,Decatur,Burt County,644
68812,Amherst,Buffalo County,642
68665,Spalding,Greeley County,638
68634,Duncan,Platte County,635
68961,Nelson,Nuckolls County,633
68319,Bradshaw,York County,632
68652,Petersburg,Boone County,630
68034,Kennard,Washington County,627
68409,Murray,Cass County,625
69044,Trenton,Hitchcock County,623
68777,Spencer,Boyd County,614
68958,Loomis,Phelps County,613
68658,Rising City,Butler County,604
69166,Thedford,Thomas County,603
68460,Waco,York County,601
68982,Wilcox,Franklin County,591
68741,Hubbard,Dakota County,585
68329,Cook,Johnson County,579
68318,Blue Springs,Gage County,572
68852,Litchfield,Sherman County,572
68778,Springview,Keya Paha County,571
68654,Polk,Polk County,569
69040,Palisade,Hayes County,566
68942,Guide Rock,Webster County,565
68626,Brainard,Butler County,563
68980,Trumbull,Clay County,561
68413,Nehawka,Cass County,558
68957,Lawrence,Nuckolls County,555
69352,Lyman,Scotts Bluff County,552
69043,Stratton,Hitchcock County,546
68344,Douglas,Otoe County,544
68346,Dunbar,Otoe County,544
68752,Meadow Grove,Madison County,543
69217,Long Pine,Brown County,543
69345,Harrisburg,Banner County,541
68842,Greeley,Greeley County,538
68938,Fairfield,Clay County,532
68050,Prague,Saunders County,527
68436,Shickley,Fillmore County,527
69032,Hayes Center,Hayes County,526
68736,Fordyce,Cedar County,525
68447,Table Rock,Pawnee County,520
68973,Roseland,Adams County,520
68813,Anselmo,Custer County,518
68940,Funk,Phelps County,518
68322,Bruning,Thayer County,513
68018,Colon,Saunders County,508
68415,Odell,Gage County,508
68870,Riverdale,Buffalo County,506
68360,Garland,Seward County,504
