ZIP,City,County,Population
84307,Corinne,Box Elder County,"1,356"
84083,Wendover,Tooele County,"1,261"
84622,Centerfield,Sanpete County,"1,240"
84620,Aurora,Sevier County,"1,234"
84724,Elsinore,Sevier County,"1,202"
84033,Henefer,Summit County,"1,109"
84746,Leeds,Washington County,"1,092"
84006,Bingham Canyon,Salt Lake County,"1,060"
84760,Paragonah,Iron County,"1,054"
84052,Myton,Duchesne County,"1,018"
84311,Fielding,Box Elder County,"1,013"
84752,Minersville,Beaver County,972
84314,Honeyville,Box Elder County,964
84635,Hinckley,Millard County,938
84783,Dammeron Valley,Washington County,928
84327,Newton,Cache County,921
84301,Bear River City,Box Elder County,889
84639,Levan,Juab County,884
84309,Deweyville,Box Elder County,871
84628,Eureka,Juab County,871
84512,Bluff,San Juan County,860
84649,Oak City,Millard County,854
84064,Randolph,Rich County,846
84652,Redmond,Sevier County,840
84633,Goshen,Utah County,838
84525,Green River,Emery County,830
84520,East Carbon,Carbon County,826
84711,Annabella,Sevier County,805
84665,Sterling,Sanpete County,793
84714,Beryl,Iron County,779
84726,Escalante,Garfield County,772
84730,Glenwood,Sevier County,754
84082,Wallsburg,Wasatch County,744
84001,Altamont,Duchesne County,735
84758,Orderville,Kane County,725
84039,Lapoint,Uintah County,713
84779,Virgin,Washington County,713
84046,Manila,Daggett County,704
84027,Fruitland,Duchesne County,683
84747,Loa,Wayne County,677
84305,Clarkston,Cache County,667
84767,Springdale,Washington County,663
84722,Central,Washington County,660
84643,Mayfield,Sanpete County,650
84038,Laketown,Rich County,646
84028,Garden City,Rich County,632
84521,Elmo,Emery County,629
84637,Kanosh,Millard County,598
84782,Veyo,Washington County,598
84739,Joseph,Sevier County,592
84053,Neola,Duchesne County,588
84776,Tropic,Garfield County,582
84035,Jensen,Uintah County,568
84026,Fort Duchesne,Uintah County,565
84013,Cedar Valley,Utah County,558
84072,Tabiona,Duchesne County,539
84715,Bicknell,Wayne County,531
84338,Trenton,Cache County,526
84716,Boulder,Garfield County,522
84306,Collinston,Box Elder County,521
84657,Sigurd,Sevier County,519
84518,Cleveland,Emery County,518
84531,Mexican Hat,San Juan County,518
84636,Holden,Millard County,518
84750,Marysvale,Piute County,518
84022,Dugway,Tooele County,516
84539,Sunnyside,Carbon County,510
84086,Woodruff,Rich County,507
84729,Glendale,Kane County,493
84522,Emery,Emery County,491
84336,Snowville,Box Elder County,481
84069,Rush Valley,Tooele County,480
84630,Fayette,Sanpete County,471
84656,Scipio,Millard County,466
84076,Tridell,Uintah County,460
84723,Circleville,Piute County,452
84775,Torrey,Wayne County,444
84080,Vernon,Tooele County,438
