ZIP,City,County,Population
45236,Cincinnati,Hamilton County,"24,513"
43113,Circleville,Pickaway County,"24,480"
43605,Toledo,Lucas County,"24,441"
45420,Dayton,Montgomery County,"24,411"
45805,Lima,Allen County,"24,387"
44663,New Philadelphia,Tuscarawas County,"24,356"
44708,Canton,Stark County,"24,285"
43140,London,Madison County,"24,237"
44024,Chardon,Geauga County,"24,030"
45241,Cincinnati,Hamilton County,"23,955"
44514,Youngstown,Mahoning County,"23,917"
45247,Cincinnati,Hamilton County,"23,617"
45133,Hillsboro,Highland County,"23,443"
43212,Columbus,Franklin County,"23,405"
44857,Norwalk,Huron County,"23,288"
44137,Maple Heights,Cuyahoga County,"23,285"
44138,Olmsted Falls,Cuyahoga County,"23,162"
44202,Aurora,Portage County,"23,084"
43231,Columbus,Franklin County,"23,009"
45177,Wilmington,Clinton County,"22,924"
45371,Tipp City,Miami County,"22,865"
45242,Cincinnati,Hamilton County,"22,623"
45248,Cincinnati,Hamilton County,"22,576"
44406,Canfield,Mahoning County,"22,451"
45440,Dayton,Greene County,"22,358"
45331,Greenville,Darke County,"22,356"
43211,Columbus,Franklin County,"22,313"
45255,Cincinnati,Hamilton County,"22,313"
44087,Twinsburg,Summit County,"22,185"
43160,Washington Court House,Fayette County,"22,105"
43206,Columbus,Franklin County,"21,996"
45224,Cincinnati,Hamilton County,"21,900"
45801,Lima,Allen County,"21,739"
45030,Harrison,Hamilton County,"21,640"
44319,Akron,Summit County,"21,538"
44116,Rocky River,Cuyahoga County,"21,532"
45212,Cincinnati,Hamilton County,"21,526"
44001,Amherst,Lorain County,"21,448"
43609,Toledo,Lucas County,"21,404"
44144,Cleveland,Cuyahoga County,"21,394"
44654,Millersburg,Holmes County,"21,381"
44484,Warren,Trumbull County,"21,358"
45414,Dayton,Montgomery County,"21,167"
43920,East Liverpool,Columbiana County,"21,103"
44305,Akron,Summit County,"21,103"
44149,Strongsville,Cuyahoga County,"21,098"
44053,Lorain,Lorain County,"21,084"
44306,Akron,Summit County,"20,905"
45237,Cincinnati,Hamilton County,"20,903"
45322,Englewood,Montgomery County,"20,884"
43202,Columbus,Franklin County,"20,854"
44131,Independence,Cuyahoga County,"20,577"
43311,Bellefontaine,Logan County,"20,391"
43616,Oregon,Lucas County,"20,309"
43623,Toledo,Lucas County,"20,267"
45251,Cincinnati,Hamilton County,"20,254"
44113,Cleveland,Cuyahoga County,"20,250"
44446,Niles,Trumbull County,"20,060"
45245,Cincinnati,Clermont County,"20,045"
44055,Lorain,Lorain County,"20,043"
44641,Louisville,Stark County,"20,031"
45219,Cincinnati,Hamilton County,"20,012"
45406,Dayton,Montgomery County,"19,991"
45638,Ironton,Lawrence County,"19,982"
45822,Celina,Mercer County,"19,957"
44067,Northfield,Summit County,"19,943"
45505,Springfield,Clark County,"19,826"
44147,Broadview Heights,Cuyahoga County,"19,771"
43078,Urbana,Champaign County,"19,695"
44333,Akron,Summit County,"19,620"
43607,Toledo,Lucas County,"19,469"
43725,Cambridge,Guernsey County,"19,453"
44057,Madison,Lake County,"19,445"
44108,Cleveland,Cuyahoga County,"19,381"
45449,Dayton,Montgomery County,"19,066"
44023,Chagrin Falls,Geauga County,"18,960"
45405,Dayton,Montgomery County,"18,955"
44511,Youngstown,Mahoning County,"18,909"
43138,Logan,Hocking County,"18,906"
44104,Cleveland,Cuyahoga County,"18,902"
45227,Cincinnati,Hamilton County,"18,893"
44830,Fostoria,Seneca County,"18,671"
43611,Toledo,Lucas County,"18,664"
44622,Dover,Tuscarawas County,"18,661"
45205,Cincinnati,Hamilton County,"18,651"
44709,Canton,Stark County,"18,614"
44241,Streetsboro,Portage County,"18,548"
43812,Coshocton,Coshocton County,"18,532"
44223,Cuyahoga Falls,Summit County,"18,459"
44278,Tallmadge,Summit County,"18,424"
44142,Brookpark,Cuyahoga County,"18,284"
44017,Berea,Cuyahoga County,"18,279"
43064,Plain City,Madison County,"18,143"
44647,Massillon,Stark County,"18,117"
44123,Euclid,Cuyahoga County,"18,050"
45895,Wapakoneta,Auglaize County,"17,998"
45208,Cincinnati,Hamilton County,"17,943"
44314,Akron,Summit County,"17,885"
45202,Cincinnati,Hamilton County,"17,869"
44112,Cleveland,Cuyahoga County,"17,848"
43215,Columbus,Franklin County,"17,836"
43952,Steubenville,Jefferson County,"17,836"
45502,Springfield,Clark County,"17,692"
44320,Akron,Summit County,"17,690"
43056,Heath,Licking County,"17,637"
44092,Wickliffe,Lake County,"17,587"
