ZIP,City,County,Population
92324,Colton,San Bernardino County,"57,365"
95111,San Jose,Santa Clara County,"57,202"
95350,Modesto,Stanislaus County,"57,136"
92504,Riverside,Riverside County,"57,132"
90034,Los Angeles,Los Angeles County,"57,075"
90042,Los Angeles,Los Angeles County,"56,835"
92057,Oceanside,San Diego County,"56,835"
95757,Elk Grove,Sacramento County,"56,764"
90066,Los Angeles,Los Angeles County,"56,740"
91764,Ontario,San Bernardino County,"56,270"
92708,Fountain Valley,Orange County,"56,258"
90001,Los Angeles,Los Angeles County,"56,189"
92346,Highland,San Bernardino County,"56,179"
91405,Van Nuys,Los Angeles County,"56,033"
91786,Upland,San Bernardino County,"55,829"
93436,Lompoc,Santa Barbara County,"55,820"
94122,San Francisco,San Francisco County,"55,819"
93619,Clovis,Fresno County,"55,610"
93311,Bakersfield,Kern County,"55,555"
90006,Los Angeles,Los Angeles County,"55,527"
92399,Yucaipa,San Bernardino County,"55,366"
93308,Bakersfield,Kern County,"55,078"
93063,Simi Valley,Ventura County,"55,066"
92646,Huntington Beach,Orange County,"54,615"
93215,Delano,Kern County,"54,556"
94109,San Francisco,San Francisco County,"54,553"
92840,Garden Grove,Orange County,"54,534"
95376,Tracy,San Joaquin County,"54,488"
95125,San Jose,Santa Clara County,"54,419"
92780,Tustin,Orange County,"54,374"
93551,Palmdale,Los Angeles County,"54,360"
91745,Hacienda Heights,Los Angeles County,"54,351"
92027,Escondido,San Diego County,"54,113"
92557,Moreno Valley,Riverside County,"54,061"
93277,Visalia,Tulare County,"53,985"
95616,Davis,Yolo County,"53,630"
92056,Oceanside,San Diego County,"53,616"
92078,San Marcos,San Diego County,"53,605"
92505,Riverside,Riverside County,"53,419"
91801,Alhambra,Los Angeles County,"53,381"
94601,Oakland,Alameda County,"53,259"
92026,Escondido,San Diego County,"53,075"
92129,San Diego,San Diego County,"52,965"
93117,Goleta,Santa Barbara County,"52,934"
93003,Ventura,Ventura County,"52,906"
91344,Granada Hills,Los Angeles County,"52,890"
92870,Placentia,Orange County,"52,826"
90744,Wilmington,Los Angeles County,"52,800"
91304,Canoga Park,Los Angeles County,"52,474"
95207,Stockton,San Joaquin County,"52,414"
94539,Fremont,Alameda County,"52,396"
92117,San Diego,San Diego County,"52,275"
92234,Cathedral City,Riverside County,"52,267"
92656,Aliso Viejo,Orange County,"52,229"
92028,Fallbrook,San Diego County,"52,227"
90002,Los Angeles,Los Angeles County,"52,122"
95124,San Jose,Santa Clara County,"52,096"
90723,Paramount,Los Angeles County,"52,050"
91406,Van Nuys,Los Angeles County,"51,953"
95037,Morgan Hill,Santa Clara County,"51,943"
92833,Fullerton,Orange County,"51,842"
92101,San Diego,San Diego County,"51,805"
92544,Hemet,Riverside County,"51,751"
90024,Los Angeles,Los Angeles County,"51,675"
90813,Long Beach,Los Angeles County,"51,241"
93304,Bakersfield,Kern County,"51,037"
90047,Los Angeles,Los Angeles County,"50,974"
95122,San Jose,Santa Clara County,"50,775"
92626,Costa Mesa,Orange County,"50,708"
90221,Compton,Los Angeles County,"50,659"
92024,Encinitas,San Diego County,"50,617"
93638,Madera,Madera County,"50,571"
92127,San Diego,San Diego County,"50,555"
95240,Lodi,San Joaquin County,"50,517"
95336,Manteca,San Joaquin County,"50,185"
